ID_ESCOLA,TIPO_ESCOLA,MEDIA_MT,MEDIA_LP,INSE_MEDIO,Cluster_MT,Cluster_LP,Cluster_3D
61457635,Pública,269.74859931210193,1936.0303097898088,5.187397260273973,1,2,1
61457638,Pública,248.41289106451612,253.2857737419355,4.190333333333333,2,3,3
61457642,Pública,289.75765045833333,301.7087049583333,4.900833333333333,1,1,1
61457643,Pública,252.0902131612903,237.1514638064516,4.5553333333333335,2,3,1
61457646,Pública,263.7839891764706,266.15599388235296,4.980625,1,1,1
61457647,Pública,252.60986573831775,244.84214607476636,4.764423076923077,1,1,1
61457650,Pública,262.19135735714286,273.47948107142855,4.45375,2,3,3
61457652,Pública,283.1126790118343,291.90971099408284,5.449085365853659,1,1,1
61457653,Pública,282.0918193,265.5597238,4.355,2,3,3
61457655,Pública,242.680740875,269.5124501875,4.59,2,1,1
61457665,Pública,266.517630137931,271.4430967586207,4.8342857142857145,1,1,1
61457668,Pública,288.0405742857143,280.61496164285717,5.263571428571429,1,1,1
61457669,Pública,246.85627475510205,250.54785197959183,4.51625,2,3,1
61457671,Pública,262.10739,269.73111233333333,4.286666666666667,2,3,3
61457673,Pública,242.06159229166667,246.853538375,4.787826086956522,1,1,1
61457675,Pública,262.62626852777777,266.8549082638889,4.566323529411765,2,3,1
61457676,Pública,250.105882875,250.564389625,4.526428571428571,2,3,1
61457678,Pública,257.1755336875,251.9943585625,5.2711538461538465,1,1,1
61457680,Pública,255.05960042857143,253.2412360535714,4.8012500000000005,1,1,1
61457681,Pública,251.35814,256.9174035,4.218571428571429,2,3,3
61457686,Pública,260.77137785106385,248.27244325531916,3.8754761904761903,2,3,3
61457687,Pública,260.37707598181817,264.9471614181818,4.4696,2,3,3
61457688,Pública,258.7229307142857,260.61833877142857,4.462923076923077,2,3,3
61457693,Pública,264.8306557027027,267.6817225675676,4.628108108108108,2,1,1
61457702,Pública,289.37273003773583,303.2432094528302,5.225339805825243,1,1,1
61457703,Pública,270.5213427179487,272.4808729230769,4.802162162162162,1,1,1
61457708,Pública,284.1523700166667,276.56052968333336,5.1177586206896555,1,1,1
61457713,Pública,2474.3138621981984,2614.4284376846845,5.15060606060606,3,2,1
61457715,Pública,287.58489560301507,291.50440328643214,5.44012987012987,1,1,1
61457718,Pública,307.692654525,306.83711109166666,5.514347826086957,1,1,1
61457719,Pública,266.63939744444446,282.3163646666667,4.694444444444445,1,1,1
61458687,Pública,257.45556529299364,266.58461322929935,5.048671328671329,1,1,1
61458778,Pública,243.97664264705884,252.00346823529412,4.633125,2,1,1
61458783,Pública,266.5540208823529,4571.792365470588,4.7023170731707316,1,2,1
61458788,Pública,251.3488149316239,252.5764358034188,5.009038461538461,1,1,1
61458790,Pública,262.05497619491524,257.0933924830508,5.247894736842105,1,1,1
61458791,Pública,275.58222197916666,275.62524470833335,4.687111111111111,1,1,1
61458794,Pública,247.87541014705883,261.2235611764706,3.7894117647058825,2,3,3
61458795,Pública,256.6137157142857,255.0300112142857,4.646428571428571,1,1,1
61458796,Pública,299.535751,287.17334038461536,5.382307692307692,1,1,1
61458797,Pública,298.63415424675327,309.6188408701299,5.525138888888889,1,1,1
61458798,Pública,280.13737726666665,276.2278981333333,4.304666666666667,2,3,3
61458803,Pública,252.7061232121212,251.79951166666663,5.1046875,1,1,1
61458804,Pública,246.4984612244898,247.70912369387756,4.898085106382979,1,1,1
61458807,Pública,270.7867831489362,277.318673035461,5.26,1,1,1
61458808,Pública,268.2925239642857,272.61013869047616,4.902533333333333,1,1,1
61458809,Pública,261.91834991262135,271.0696671067961,5.147676767676768,1,1,1
61458810,Pública,3631.842744283019,273.456359245283,4.541132075471698,3,3,4
61458812,Pública,271.23777859649124,273.1402665087719,5.021,1,1,1
61458813,Pública,273.7088094,266.967879,4.187857142857143,2,3,3
61458814,Pública,275.59100438,271.67079756,4.712391304347826,1,1,1
61458823,Pública,274.3183205625,302.39951375,4.1626666666666665,2,3,3
61458828,Pública,267.7850621212121,269.046053030303,4.591212121212121,2,1,1
61458829,Pública,256.0789945,260.9143319375,4.613125,2,1,1
61458830,Pública,263.9825889255319,257.29652920212766,4.478588235294118,2,3,3
61458832,Pública,266.7825368571429,257.5389892142857,3.9409756097560975,2,3,3
61458833,Pública,249.39406183333335,253.75000616666668,4.587142857142857,2,1,1
61458834,Pública,256.11174050574715,259.57102994252875,4.729310344827586,1,1,1
61458835,Pública,286.8509401,291.19591256666666,5.094137931034482,1,1,1
61459141,Pública,250.82432792592593,261.01640344444445,4.7975,1,1,1
61459143,Pública,254.45730228915664,254.6247283072289,5.172467532467532,1,1,1
61459148,Pública,266.00650667914437,271.767582828877,5.391215469613259,1,1,1
61459154,Pública,269.0503238529412,267.7334351764706,5.23476923076923,1,1,1
61459157,Pública,263.2766965942029,1807.2024966376812,5.003023255813954,1,2,1
61459158,Pública,247.2050269,269.09254169999997,4.427777777777778,2,3,3
61459159,Pública,278.90671183962263,287.712974745283,4.898396226415095,1,1,1
61459160,Pública,270.00469992307694,290.038475,4.153333333333333,2,3,3
61459161,Pública,264.8917763611111,266.51854494444444,4.265333333333333,2,3,3
61459162,Pública,3326.110719273973,258.9972574657534,4.782424242424242,3,1,4
61459163,Pública,249.18224120833332,262.720325875,5.024130434782609,1,1,1
61459165,Pública,244.17512551948053,251.82228571428573,4.581449275362319,2,1,1
61459166,Pública,278.87304151,3233.95461621,4.861473684210527,1,2,1
61459167,Pública,286.25891008108107,301.7253915135135,4.86,1,1,1
61459171,Pública,289.57517182608694,286.42881360869563,4.749545454545455,1,1,1
61459172,Pública,242.3187312916667,242.47314773611112,4.0670769230769235,2,3,3
61459177,Pública,249.80036404395605,236.85913676923076,4.096266666666667,2,3,3
61459179,Pública,255.4478276344086,2443.3543782903225,5.376781609195402,1,2,1
61459180,Pública,279.2483278857143,276.6195756,5.1325,1,1,1
61459181,Pública,275.6146944197531,268.9300977654321,5.204487179487179,1,1,1
61459183,Pública,278.14643368965517,9674.297218172414,5.088928571428571,1,2,2
61459184,Pública,243.699172375,266.1255101875,4.850625,1,1,1
61459185,Pública,276.74166496629215,282.5932063483146,5.201011235955056,1,1,1
61459186,Pública,241.13554041666663,230.9083255,4.79,1,1,1
61459188,Pública,283.2819616,266.2960118,4.626666666666667,2,1,1
61459189,Pública,282.1471635,279.95149385714285,5.182857142857143,1,1,1
61459190,Pública,289.4769928076923,281.9660520897436,5.387671232876713,1,1,1
61459192,Pública,281.48347737931033,285.63793779310345,4.272758620689655,2,3,3
61459193,Pública,256.8495147,261.6585648,4.546333333333333,2,3,1
61459196,Pública,266.6156148108108,268.3061210540541,4.48027027027027,2,3,3
61459197,Pública,276.6003893235294,275.4506007058824,5.049705882352941,1,1,1
61459200,Pública,280.6728118043478,272.96395497826086,4.879767441860465,1,1,1
61459201,Pública,268.2908705178571,276.377796,4.51804347826087,2,3,1
61459204,Pública,259.14956247142857,3144.5681598142855,4.363235294117647,2,2,1
61459205,Pública,298.8501722075472,298.21505035849054,5.414,1,1,1
61459206,Pública,280.4414283181818,286.6812658636364,5.788658536585366,1,1,1
61459207,Pública,273.04508275,263.992911375,4.1125,2,3,3
61459208,Pública,285.66566620625,1891.221068225,5.471,1,1,1
61459210,Pública,3321.6842160615383,257.0476107230769,4.70728813559322,3,1,4
61459211,Pública,252.69958180357145,261.73545196428574,4.246122448979592,2,3,3
61459213,Pública,275.699385448,279.362919248,5.136774193548387,1,1,1
61459216,Pública,304.2642759166667,292.2985795833333,4.640833333333333,2,1,1
61459228,Pública,248.04088803225807,269.42290051612906,4.803461538461538,1,1,1
61459229,Pública,258.5745425631068,265.14684444660196,4.938673469387755,1,1,1
61459231,Pública,258.03368805882354,250.16511288235293,3.7592857142857143,2,3,3
61459234,Pública,271.72343772058827,268.88674904411766,4.870517241379311,1,1,1
61459237,Pública,265.0797905,269.85388324999997,5.0200000000000005,1,1,1
61459238,Pública,265.8859624673913,2666.3051793586956,5.116704545454546,1,2,1
61459241,Pública,285.71486525641023,282.6857741538461,4.387948717948718,2,3,3
61459244,Pública,242.72625452380953,244.4568642857143,4.377857142857143,2,3,3
61459249,Pública,274.254348311828,273.2059828387097,4.477666666666667,2,3,3
61459250,Pública,265.30059498989897,266.94871555555557,4.433,2,3,3
61459252,Pública,244.10302645161292,252.41016596774193,4.468928571428571,2,3,3
61459253,Pública,249.5875496875,245.54818725,4.593214285714286,2,1,1
61459258,Pública,276.04934907843136,274.97103119607846,4.593125,2,1,1
61459260,Pública,279.0293714375,281.31042184375,4.9321875,1,1,1
61459262,Pública,268.9795182585034,281.2459474557823,5.044927536231884,1,1,1
61459264,Pública,267.0437406779661,272.3915774067797,5.141186440677966,1,1,1
61459266,Pública,276.436630203125,282.223840515625,5.023333333333333,1,1,1
61459268,Pública,260.64215375,245.16453015,4.316140350877193,2,3,3
61459272,Pública,279.9362850821918,276.3333025068493,5.329841269841269,1,1,1
61459276,Pública,286.47471132692306,284.8831676730769,5.8666,1,1,1
61459288,Pública,237.0908527714286,247.4771669142857,4.2718181818181815,2,3,3
61459289,Pública,240.3746628367347,253.7750446122449,4.505625,2,3,1
61459293,Pública,263.83614918,258.01683968,4.614897959183674,2,1,1
61459294,Pública,269.13755177192985,288.99966224561405,5.021428571428571,1,1,1
61459299,Pública,264.70848959922176,1443.1699099688717,5.375271966527197,1,1,1
61459302,Pública,254.89641054,3845.62179248,4.8240425531914894,1,2,1
61459304,Pública,264.3331883,279.2208265,4.958275862068966,1,1,1
61459305,Pública,279.17279733898306,288.9204210338983,4.91235294117647,1,1,1
61459306,Pública,4720.822453875,254.22449209821428,4.941531531531531,3,1,4
61459307,Pública,246.9990105,269.5858985,5.134444444444444,1,1,1
61459309,Pública,263.02813923529413,253.97061888235297,3.9836363636363634,2,3,3
61459311,Pública,261.37910344444447,248.2630040555555,5.118461538461538,1,1,1
61459312,Pública,246.1741668888889,274.44910600000003,4.32,2,3,3
61459317,Pública,257.30257627272726,254.8703189090909,5.233333333333333,1,1,1
61459324,Pública,284.4500481372549,282.0163499411765,4.6118,2,1,1
61459327,Pública,273.5905839230769,269.7570994615385,4.487692307692307,2,3,1
61459330,Pública,275.2136231818182,272.05707890909093,5.229090909090909,1,1,1
61459331,Pública,277.18461486,281.05016938,5.279139784946237,1,1,1
61459335,Pública,270.5299134772727,275.69194875,5.064285714285714,1,1,1
61459336,Pública,291.22124732214763,289.04696553691275,5.142708333333333,1,1,1
61459338,Pública,270.7928736829268,277.9753960365854,4.953375,1,1,1
61459340,Pública,271.5483592013423,271.3796865704698,5.326965517241379,1,1,1
61459345,Pública,248.93536973333337,271.34882243333334,4.692413793103448,1,1,1
61459347,Pública,280.800142875,289.7659841,5.173559322033898,1,1,1
61459349,Pública,264.05343288,251.96555676,4.6172,2,1,1
61459356,Pública,258.64227807352944,266.72444073529414,4.951194029850746,1,1,1
61459370,Pública,261.0745950178571,267.870267125,5.156538461538461,1,1,1
61459371,Pública,250.6715648888889,243.43859772222223,3.653125,2,3,3
61459377,Pública,323.60108582857146,321.9080072285714,5.890294117647059,1,1,1
61459384,Pública,251.5855877857143,262.84497725,4.4516,2,3,3
61459385,Pública,260.16174516666666,302.01079583333336,3.625,2,3,3
61459394,Pública,224.70915783333336,206.68959066666667,3.99,2,3,3
61459406,Pública,339.01889912,328.81420644,5.454166666666667,1,1,1
61459438,Pública,263.66430794444443,254.7001338888889,5.081666666666667,1,1,1
61459440,Pública,291.35694345454544,298.63666254545456,5.5848,1,1,1
61459442,Pública,270.826123720339,274.19666327966104,4.750619469026549,1,1,1
61459446,Pública,283.0061237826087,292.83884243478263,5.093529411764706,1,1,1
61459457,Pública,231.0337410909091,243.9572151818182,4.071,2,3,3
61459462,Pública,266.58845663157894,257.52611736842107,4.872777777777777,1,1,1
61459466,Pública,275.54979285714285,286.01536457142856,4.7942857142857145,1,1,1
61459469,Pública,283.86253766666664,292.8585743076923,4.341538461538462,2,3,3
61459473,Pública,315.7100489116022,310.2857689668508,5.367666666666667,1,1,1
61459477,Pública,245.83175820689655,226.57929862068968,3.672758620689655,2,3,3
61459479,Pública,309.39669375,306.2373288333333,5.153636363636363,1,1,1
61459481,Pública,272.51923933333336,252.973254,4.695555555555555,1,1,1
61459483,Pública,253.934494625,246.25642041666663,4.337727272727273,2,3,3
61459491,Pública,264.92937037704917,270.2209473934426,4.7795,1,1,1
61459495,Pública,276.44200117142856,294.8034391714286,5.064857142857143,1,1,1
61459496,Pública,352.4034102045454,335.17088345454545,5.640487804878049,1,1,1
61459735,Pública,255.1215492258065,260.93262767741936,4.2033695652173915,2,3,3
61459736,Pública,256.4046198125,241.769991125,4.992857142857143,1,1,1
61459744,Pública,319.1346447118644,305.40437569491525,5.459642857142857,1,1,1
61459752,Pública,332.2464,319.6104672238806,5.980615384615384,1,1,1
61459753,Pública,265.76982325,259.648857,4.855555555555555,1,1,1
61459756,Pública,259.9299518938053,262.8491054336283,5.114678899082569,1,1,1
61459757,Pública,259.80650966666667,267.1603224074074,4.232083333333334,2,3,3
61459758,Pública,236.36439592,231.2989654,4.887727272727273,1,1,1
61459766,Pública,228.6970906451613,221.61400345161292,4.0356,2,3,3
61459767,Pública,241.8629191153846,241.25026361538465,5.291739130434783,1,1,1
61459770,Pública,277.55854863636364,284.55041887878787,5.347741935483871,1,1,1
61459775,Pública,247.65572519512196,246.18352102439025,4.786,1,1,1
61459776,NA,342.87835515384614,330.8550456153846,6.592307692307692,1,1,1
61459792,Pública,286.3363812142857,291.588983,4.914285714285715,1,1,1
61459793,Pública,290.5089915652174,272.84556652173916,4.5926086956521734,2,1,1
61459797,Pública,264.1782093235294,8719.783507882354,3.881470588235294,2,2,2
61459800,Pública,375.14071511627907,334.1468191860465,6.067380952380953,1,1,1
61465780,Pública,255.82133496703295,268.6535158241758,4.956966292134831,1,1,1
61465781,Pública,265.20854167231636,272.255484338983,5.079878048780488,1,1,1
61465783,Pública,253.79564166666665,253.85089591666667,5.003333333333334,1,1,1
61465785,Pública,273.47761936,276.85977256,5.284166666666667,1,1,1
61465787,Pública,265.03538513675215,275.0199922905983,5.13,1,1,1
61465792,Pública,257.45156178125,267.65658384375,5.099285714285714,1,1,1
61465793,Pública,255.3106537017544,4667.3698499473685,4.745961538461539,1,2,1
61465795,Pública,253.89525038297873,257.17707982978726,5.123095238095238,1,1,1
61465798,Pública,274.81411228571426,281.9660562857143,5.1076595744680855,1,1,1
61465801,Pública,279.4977453488372,287.4809600232558,5.015121951219513,1,1,1
61465802,Pública,244.1933165,238.950460875,3.998666666666667,2,3,3
61465803,Pública,271.0956549,271.1910011,3.8884210526315792,2,3,3
61465807,Pública,294.8677581875,295.93144625,5.1974074074074075,1,1,1
61465808,Pública,283.0969113043478,289.2370294673913,5.127934782608696,1,1,1
61465810,Pública,293.41628590243903,286.3206067317073,4.731351351351352,1,1,1
61465811,Pública,286.37837884848483,304.060203030303,5.5039,1,1,1
61465812,Pública,260.51245375,255.5478191,3.9677777777777776,2,3,3
61465813,Pública,260.96382936842105,266.5069811140351,5.2805,1,1,1
61465814,Pública,262.5920966792453,267.33593358490566,5.086153846153846,1,1,1
61465816,Pública,18564.839427,289.18190216666665,5.440833333333333,4,1,4
61465817,Pública,256.10976536363637,249.93782759090908,3.9681818181818183,2,3,3
61465818,Pública,310.2667322040816,322.4922359183673,5.815217391304348,1,1,1
61465820,Pública,281.7769695932203,277.800069440678,4.9403703703703705,1,1,1
61465822,Pública,288.9537122391304,270.508148,5.143555555555555,1,1,1
61465824,Pública,232.09367366666663,238.06745453333335,4.215,2,3,3
61465826,Pública,274.1273295,261.05260275,4.6225,2,1,1
61465827,Pública,284.85927405128206,289.4617422051282,4.850526315789474,1,1,1
61465829,Pública,221.08546725,239.01670941666663,3.921818181818182,2,3,3
61465831,Pública,253.895190625,236.095147375,3.89125,2,3,3
61465834,Pública,276.6470615833333,284.3993758958333,4.816041666666667,1,1,1
61465837,Pública,275.64718211111114,274.86054777777775,5.053333333333334,1,1,1
61465838,Pública,252.70838410344828,254.37648010344827,4.979655172413793,1,1,1
61465839,Pública,260.9748505,272.864549625,4.47125,2,3,3
61465841,Pública,274.155089,280.986761,4.787333333333334,1,1,1
61465842,Pública,2460.838599676259,276.8526155683453,5.07043795620438,3,1,4
61465843,Pública,263.3010126666667,274.23270133333335,4.355434782608696,2,3,3
61466101,Pública,279.05731113669066,288.16938802158273,5.317310924369748,1,1,1
61466106,Pública,268.99685130612244,275.3797921428571,5.050408163265306,1,1,1
61466114,Pública,255.8258933,278.6476205,5.012222222222222,1,1,1
61466115,Pública,278.33029960465115,279.6592643139535,5.111518987341772,1,1,1
61466118,Pública,275.5633208846154,264.5383044230769,4.895384615384615,1,1,1
61466119,Pública,264.7334321434109,268.8683088565891,5.543823529411765,1,1,1
61466120,Pública,282.7344408382353,272.4515785882353,5.594329896907216,1,1,1
61466121,Pública,271.40325915384614,268.8185035384615,5.538333333333333,1,1,1
61466124,Pública,274.8441579824561,281.4343436491228,5.485799086757991,1,1,1
61466125,Pública,287.31626595714283,1284.6354072071429,5.3594921875,1,1,1
61466127,Pública,290.77319119354837,295.76174229032256,5.454731182795699,1,1,1
61466128,Pública,289.2845795806452,294.6678620967742,5.32,1,1,1
61466129,Pública,259.6647447391304,5486.465377065218,5.320232558139534,1,2,1
61466131,Pública,256.09315357500003,260.652345975,4.898529411764706,1,1,1
61466132,Pública,326.59313650442476,332.19890554867254,5.583761467889908,1,1,1
61466133,Pública,263.73274955421687,1955.1394367228916,5.105374149659864,1,2,1
61466134,Pública,274.96603775,263.90737666666666,4.949393939393939,1,1,1
61466135,Pública,330.7846906419753,327.5370049506173,5.688974358974359,1,1,1
61466136,Pública,258.8370970181818,253.95035885454547,4.434166666666667,2,3,3
61466137,Pública,249.64616864285713,250.2762738333333,4.216923076923077,2,3,3
61466138,Pública,279.88464453125,293.4854043125,4.9978125,1,1,1
61466141,NA,361.5723053125,331.6239945625,6.795,1,1,1
61466143,Pública,262.5735438461538,287.12123915384615,4.67,1,1,1
61466148,Pública,267.4464893898305,249.2319066779661,5.013148148148148,1,1,1
61466149,Pública,256.40186566666665,256.6142348,4.484,2,3,3
61466152,Pública,255.4436542758621,257.4888295517241,4.6803448275862065,1,1,1
61466153,Pública,266.9568782142857,272.3718197142857,4.844166666666666,1,1,1
61466158,Pública,247.90880711111112,240.91177422222225,4.501111111111111,2,3,1
61466159,Pública,235.13975157142855,243.75014892857143,4.313571428571429,2,3,3
61466162,Pública,251.5314699871795,261.15897711538463,4.555797101449276,2,3,1
61466163,Pública,283.22334122916664,285.3473122291667,4.526279069767442,2,3,1
61466165,Pública,286.4287453333333,288.4886843666667,5.117222222222222,1,1,1
61466167,Pública,271.70827442307694,266.5624267564103,5.1275,1,1,1
61466174,Pública,274.41040945,281.7082035375,5.4205,1,1,1
61466175,Pública,276.7120416428571,287.62944664285715,4.2335714285714285,2,3,3
61466176,Pública,264.6726242461539,268.1869920923077,4.36234375,2,3,3
61466177,Pública,245.30042578571428,252.98482626190477,4.341538461538462,2,3,3
61466178,Pública,267.5701967857143,255.21033578571428,4.310714285714286,2,3,3
61466179,Pública,270.60995461904764,269.5228458285714,4.081881188118812,2,3,3
61466180,Pública,272.4554740909091,271.37883875206614,5.00635593220339,1,1,1
61466182,Pública,277.8951982826087,286.2537454347826,5.097777777777778,1,1,1
61466189,Pública,272.47592747014926,2797.924959858209,5.20672131147541,1,2,1
61466190,Pública,267.0800835333333,259.66410233333335,4.891034482758621,1,1,1
61466193,Pública,250.94147435416667,245.56751985416668,4.765454545454546,1,1,1
61466195,Pública,280.4563671458333,286.7821648958333,5.211489361702128,1,1,1
61466198,Pública,269.7222071071429,264.1816090357143,5.40566037735849,1,1,1
61466199,Pública,285.94102346666665,285.05277341333334,5.465352112676056,1,1,1
61466200,Pública,254.2281956734694,251.80758757142857,5.039795918367347,1,1,1
61466201,Pública,272.70933228,274.7846612,4.81875,1,1,1
61466202,Pública,274.2298766545455,276.1142414,4.925740740740741,1,1,1
61466203,Pública,251.27396763157896,249.4965235263158,5.2026315789473685,1,1,1
61466207,Pública,254.67006046666663,255.3431502,4.359333333333334,2,3,3
61466208,Pública,262.6902498918919,258.8797211621622,4.95,1,1,1
61466213,Pública,281.06931157894735,293.5219457368421,5.057894736842105,1,1,1
61466215,Pública,287.70713226086957,282.81492732608694,5.343181818181818,1,1,1
61466217,Pública,282.3772151333333,289.4117384666667,5.0525,1,1,1
61466224,Pública,275.08452154054055,266.4619675405405,5.466111111111111,1,1,1
61466227,Pública,1844.7874526506023,287.1916892048193,5.260705128205128,3,1,4
61466229,Pública,247.1473345384615,236.50586923076924,5.0183333333333335,1,1,1
61466241,Pública,272.41743815789476,259.67349126315787,4.377368421052632,2,3,3
61466246,NA,292.36461237142856,319.9382589714286,5.3484375,1,1,1
61466247,Pública,254.23107388,270.3304862,4.09875,2,3,3
61466256,Pública,263.2066148367347,280.8417604489796,4.7839583333333335,1,1,1
61466261,Pública,264.1431741324503,271.43723742384105,4.819136690647482,1,1,1
61466262,Pública,3512.1102973703705,311.3475270277778,5.057452830188679,3,1,4
61466263,Pública,266.24547830434784,277.33390060869567,5.485348837209302,1,1,1
61466267,Pública,281.5635622337662,287.60153815584414,5.334594594594595,1,1,1
61466270,Pública,291.34329545454545,27507.652129181817,4.373636363636364,2,4,2
61466271,Pública,280.9002815555556,293.0654226666667,4.73,1,1,1
61466274,Pública,259.76497773333335,261.1369904,4.598965517241379,2,1,1
61466276,Pública,258.3752701428571,261.37132414285713,4.392222222222222,2,3,3
61466277,Pública,257.348118862069,253.31149677586205,4.85859649122807,1,1,1
61466440,Pública,296.68853429166666,302.72565501785715,5.351626506024097,1,1,1
61466441,Pública,272.08142471428573,272.8641733047619,5.15935,1,1,1
61466442,Pública,243.27928234615385,214.26231796153849,4.436538461538461,2,3,3
61466444,Pública,256.2719979,247.5253687,4.798,1,1,1
61466445,Pública,274.7976944,275.69913955,4.3125,2,3,3
61466446,Pública,275.71942760294115,280.02911189705884,5.038676470588236,1,1,1
61466447,Pública,261.65246131034485,266.0054882758621,5.0962962962962965,1,1,1
61466449,Pública,244.6479826190476,256.7843530952381,4.2055,2,3,3
61466450,Pública,281.67389794444443,285.3490645833333,4.851764705882353,1,1,1
61466451,Pública,265.11849358,266.80120876,4.132553191489362,2,3,3
61466453,Pública,269.11909826760564,282.1243285633803,4.895,1,1,1
61466455,Pública,270.7887623157895,268.174391368421,5.082631578947368,1,1,1
61466457,Pública,268.08147144117646,281.8346169117647,4.676363636363637,1,1,1
61466460,Pública,285.1341029,274.3737307,4.339,2,3,3
61466462,Pública,334.97132262962964,323.5809168888889,5.688979591836735,1,1,1
61466465,Pública,283.37820529411766,275.75900352941176,5.469411764705883,1,1,1
61466469,Pública,322.665466,330.6624297924528,6.006923076923077,1,1,1
61466470,Pública,246.65283780952385,256.1963416666667,5.147,1,1,1
61466473,Pública,277.263506,278.1093869152542,5.086101694915254,1,1,1
61466474,Pública,5990.292399837838,276.7563052702703,4.803783783783784,3,1,4
61466479,Pública,258.3654033660131,260.0649163137255,4.443513513513514,2,3,3
61466481,Pública,258.72697536206897,2229.745667810345,4.362980769230769,2,2,1
61466482,Pública,260.75025302564103,270.4768038205128,4.275454545454545,2,3,3
61466485,Pública,271.99288732432433,275.9079903513514,4.607702702702703,2,1,1
61466487,Pública,256.3191928148148,258.0953676296296,4.7268,1,1,1
61466498,Pública,253.52859194117647,251.21994982352945,4.187647058823529,2,3,3
61466499,Pública,263.6745812307692,269.17541384615384,4.825675675675676,1,1,1
61466500,Pública,266.27654779591836,288.20628026530613,4.247659574468085,2,3,3
61466501,Pública,266.21280898039214,271.41936311764704,4.514,2,3,1
61466502,Pública,272.3353546,276.2078594,4.922173913043478,1,1,1
61466504,Pública,4285.242854714285,256.69346385714283,5.233818181818182,3,1,4
61466509,Pública,282.2189456875,289.1997981875,4.8757142857142854,1,1,1
61466510,Pública,269.81319984246574,281.3477569520548,5.098148148148148,1,1,1
61466511,Pública,258.68875990607734,265.44364486187845,5.035365853658536,1,1,1
61466513,Pública,259.6788846625,269.41097315,5.50375,1,1,1
61466514,Pública,266.69869562857144,260.47304108571427,4.548125,2,3,1
61466515,Pública,274.1096737096774,263.78483422580643,4.684333333333333,1,1,1
61466516,Pública,282.6633696842105,282.2807309210526,4.852368421052631,1,1,1
61466517,Pública,247.74806657142855,262.9621292857143,4.322857142857143,2,3,3
61466518,Pública,246.24274782608697,233.5958715,4.733488372093023,1,1,1
61466520,Pública,250.71274147058824,252.7952587647059,5.031176470588235,1,1,1
61466523,Pública,255.92965204761904,255.4614867142857,4.612857142857143,2,1,1
61466525,Pública,257.7954935,269.16437025,4.2620000000000005,2,3,3
61466528,Pública,236.27117236363637,236.21570109090908,3.927142857142857,2,3,3
61466530,Pública,247.0402061875,251.34794125,4.376666666666667,2,3,3
61466531,Pública,281.26487591228073,287.5614973333333,4.251607142857143,2,3,3
61466532,Pública,276.0875081176471,268.93180482352943,3.8425,2,3,3
61466533,Pública,249.662425125,258.5933416666667,4.348695652173913,2,3,3
61466535,Pública,274.14999466666666,276.1484475238095,4.8195,1,1,1
61466542,Pública,265.70768938356167,262.1393202191781,4.978767123287671,1,1,1
61466543,Pública,268.9028824684685,280.50271153153153,5.004727272727273,1,1,1
61466544,Pública,266.4712431101695,275.83514461864405,4.999464285714286,1,1,1
61466546,Pública,270.6176433611111,266.95981368055556,4.512714285714286,2,3,1
61466547,Pública,273.32848483333333,271.11276891666665,4.992916666666667,1,1,1
61466548,Pública,304.71015896774196,310.23302648387096,5.1087096774193546,1,1,1
61466549,Pública,267.0714915652174,277.49315160869565,5.360454545454545,1,1,1
61466554,Pública,5791.655830206896,283.5152219137931,4.67859649122807,3,1,4
61466556,Pública,271.1839200875,272.0612152125,4.977285714285714,1,1,1
61466566,Pública,261.3979003611111,258.86097769444444,5.143125,1,1,1
61466568,Pública,348.86328997435896,340.9382681025641,5.831794871794871,1,1,1
61466569,Pública,269.53553844186047,2262.681075844961,4.981803278688525,1,2,1
61466571,Pública,242.91732202816905,249.39316473239435,4.793030303030303,1,1,1
61466574,Pública,302.0563026666667,299.6218952666667,5.302,1,1,1
61466579,Pública,275.40636339655174,6314.289294534483,4.889649122807017,1,2,1
61466901,Pública,258.56096025,269.8824460357143,4.792307692307692,1,1,1
61466903,Pública,256.25488016393444,254.96273304918031,5.0085,1,1,1
61466909,Pública,241.28281430555555,226.68837125,5.003582089552239,1,1,1
61466929,Pública,280.66433195,287.1580245,5.2465,1,1,1
61466934,Pública,291.82838068503935,302.5260195669291,5.441101694915254,1,1,1
61466940,Pública,3311.3797412857143,326.23824042857143,5.4760526315789475,3,1,4
61466942,Pública,257.3809886883117,253.7433018051948,4.639444444444444,2,1,1
61466946,Pública,242.66442584615385,253.89656376923077,3.905384615384615,2,3,3
61466953,Pública,262.67968075757574,258.2420191818182,4.82030303030303,1,1,1
61466974,Pública,260.14871031578946,252.71770060526316,4.204594594594594,2,3,3
61466976,NA,265.50210984210526,274.66250168421055,4.6054545454545455,2,1,1
61470048,Pública,3177.123568763158,235.21479725,4.87,3,1,4
61470058,Pública,256.08984945454546,2564.0500954685313,5.093484848484849,1,2,1
61470062,NA,363.67594333333335,372.28566233333333,5.79,1,1,1
61470063,Pública,270.757957625,281.8675259,5.173243243243244,1,1,1
61470064,Pública,251.10674214814816,238.70264190123456,4.873521126760563,1,1,1
61470065,Pública,259.73606986666664,264.5726930074074,5.0841666666666665,1,1,1
61470066,Pública,6712.974873020408,267.5307632857143,5.218478260869565,3,1,4
61470070,Pública,272.59459027941176,4497.158296720589,5.024179104477612,1,2,1
61470075,Pública,260.8150542909091,259.0464488,4.441538461538461,2,3,3
61470076,Pública,259.1971184615385,261.6553450769231,4.748333333333333,1,1,1
