ID_ESCOLA,MEDIA_MT,MEDIA_LP,INSE_MEDIO,NIVEL_INSE_MODAL,TIPO_ESCOLA_MODAL,ID_AREA_MODAL,ID_LOCALIZACAO_MODAL,N_ALUNOS,N_ALUNOS_MT_VALIDOS,N_ALUNOS_LP_VALIDOS,FAIXA_MT,FAIXA_LP
61425349,249.5430535,246.6329445,5.231111111111111,6,1,2,1,12,10,10,Q1_Baixo,Q1_Baixo
61425353,257.507055,263.89066924675325,4.695866666666666,3,1,2,1,88,77,77,Q2_Médio-Baixo,Q2_Médio-Baixo
61425355,268.1791822403846,280.0245369519231,4.508020833333333,1,1,2,1,138,104,104,Q2_Médio-Baixo,Q3_Médio-Alto
61425356,293.5991675357143,296.00427325,5.284144144144144,1,1,2,1,143,112,112,Q4_Alto,Q4_Alto
61425357,251.9574855,261.02986721428573,3.8723076923076922,2,1,2,1,16,14,14,Q1_Baixo,Q2_Médio-Baixo
61425359,256.9705557777778,259.2869273888889,4.062222222222222,1,1,2,1,46,36,36,Q1_Baixo,Q1_Baixo
61425369,273.7884680585366,274.82073877560975,5.366943005181347,5,1,2,1,242,205,205,Q3_Médio-Alto,Q3_Médio-Alto
61425370,291.67925305128205,297.90344817948716,5.402777777777778,5,1,2,1,45,39,39,Q4_Alto,Q4_Alto
61425373,259.83866122222224,254.35365177777777,4.9222222222222225,4,1,2,1,21,18,18,Q2_Médio-Baixo,Q1_Baixo
61425375,278.95599026086956,279.49896676086956,5.144782608695652,5,1,2,1,52,46,46,Q3_Médio-Alto,Q3_Médio-Alto
61425379,307.7143848222222,302.2511462666667,5.386578947368421,1,1,2,1,54,45,45,Q4_Alto,Q4_Alto
61425382,260.1901149677419,261.18268222580645,4.870967741935484,5,1,2,1,34,31,31,Q2_Médio-Baixo,Q2_Médio-Baixo
61425384,272.778004,259.18790815384614,4.715454545454546,5,1,2,1,15,13,13,Q3_Médio-Alto,Q1_Baixo
61425385,266.13598981132077,286.6252841698113,4.998125,1,1,2,1,65,53,53,Q2_Médio-Baixo,Q3_Médio-Alto
61425387,275.9877392763158,280.2506488355263,5.502397260273972,6,1,2,1,165,152,152,Q3_Médio-Alto,Q3_Médio-Alto
61425392,244.47809725,237.09591302777778,4.221470588235294,1,1,2,1,52,36,36,Q1_Baixo,Q1_Baixo
61425393,3422.7274299565215,257.01666243478263,4.3148888888888886,3,1,2,1,103,92,92,Q4_Alto,Q1_Baixo
61425394,3819.734657018868,283.8788581320755,4.967872340425532,1,1,2,1,64,53,53,Q4_Alto,Q3_Médio-Alto
61425395,283.4690688571429,279.42026,3.7891666666666666,2,1,2,1,16,14,14,Q4_Alto,Q3_Médio-Alto
61425406,247.2082142857143,246.21984664285714,4.967692307692308,5,1,2,1,17,14,14,Q1_Baixo,Q1_Baixo
61425411,268.9491624074074,267.6967408888889,3.601923076923077,1,1,2,1,34,27,27,Q3_Médio-Alto,Q2_Médio-Baixo
61425430,249.54534970588236,245.47480741176471,4.609166666666667,1,1,2,1,18,17,17,Q1_Baixo,Q1_Baixo
61425433,258.1948326,238.16844872,3.7265217391304346,1,1,2,1,33,25,25,Q2_Médio-Baixo,Q1_Baixo
61425474,264.1446151016949,264.1811993559322,4.819469026548672,1,1,2,1,145,118,118,Q2_Médio-Baixo,Q2_Médio-Baixo
61425476,287.8729835066667,291.0534639466667,4.969375,1,1,2,1,88,75,75,Q4_Alto,Q4_Alto
61425484,258.75144410714285,264.9307141785714,4.9245121951219515,4,1,2,1,95,84,84,Q2_Médio-Baixo,Q2_Médio-Baixo
61425486,277.67981209375,279.2937591875,5.093695652173913,1,1,2,1,122,96,96,Q3_Médio-Alto,Q3_Médio-Alto
61425488,287.71122819101123,288.18326801123595,5.03722891566265,5,1,2,1,101,89,89,Q4_Alto,Q4_Alto
61425490,272.027804,287.8218622156863,5.4127,1,1,2,1,126,102,102,Q3_Médio-Alto,Q4_Alto
61425493,277.37515444444443,274.73204103703705,5.1061538461538465,5,1,2,1,32,27,27,Q3_Médio-Alto,Q3_Médio-Alto
61425496,264.04819725581393,266.37993172093024,5.02093023255814,1,1,2,1,56,43,43,Q2_Médio-Baixo,Q2_Médio-Baixo
61425497,276.06152956521737,287.6127794347826,4.427142857142857,1,1,2,1,54,46,46,Q3_Médio-Alto,Q4_Alto
61425499,257.7108685735294,268.7768450294118,4.5369117647058825,1,1,2,1,107,68,68,Q2_Médio-Baixo,Q2_Médio-Baixo
61425502,262.44412708333334,250.15798308333333,3.765,3,1,2,2,14,12,12,Q2_Médio-Baixo,Q1_Baixo
61425503,4942.863108342466,308.0811991780822,5.138088235294117,1,1,2,1,134,73,73,Q4_Alto,Q4_Alto
61425506,282.6778139,292.0263055,4.909,4,1,2,1,22,20,20,Q4_Alto,Q4_Alto
61425510,268.3014609268293,259.94887121951217,4.900405405405405,4,1,2,1,92,82,82,Q3_Médio-Alto,Q2_Médio-Baixo
61425513,250.67622142307692,245.35428684615385,4.912173913043478,1,1,2,1,35,26,26,Q1_Baixo,Q1_Baixo
61425514,289.7618495128205,284.8025939230769,4.6859375,1,1,2,1,49,39,39,Q4_Alto,Q3_Médio-Alto
61425515,300.63975625,304.247629875,4.504583333333334,2,1,2,1,27,24,24,Q4_Alto,Q4_Alto
61425516,295.08665442105263,293.3071048947368,4.319444444444445,1,1,2,1,23,19,19,Q4_Alto,Q4_Alto
61425517,253.55844827272728,254.34052586363637,4.857647058823529,1,1,2,1,22,22,22,Q1_Baixo,Q1_Baixo
61425525,346.2584448510638,331.7585902340426,5.931333333333333,7,1,2,1,63,47,47,Q4_Alto,Q4_Alto
61425528,287.7346933333333,6168.644795380952,4.7903174603174605,4,1,2,1,74,63,63,Q4_Alto,Q4_Alto
61425535,235.89173805000001,246.36759560000002,3.813684210526316,2,1,2,2,27,20,20,Q1_Baixo,Q1_Baixo
61425536,303.8848342717391,311.5622211521739,5.414065934065934,7,1,2,1,102,92,92,Q4_Alto,Q4_Alto
61425539,254.7972396,261.38197759999997,4.133,1,1,2,1,16,10,10,Q1_Baixo,Q2_Médio-Baixo
61425560,244.81869614864866,245.6775325945946,5.109859154929578,1,1,2,1,97,74,74,Q1_Baixo,Q1_Baixo
61425562,252.74896475,242.6023621875,4.2525,3,1,2,1,18,16,16,Q1_Baixo,Q1_Baixo
61425575,276.1173165797101,280.5715434927536,5.3905970149253735,5,1,2,1,86,69,69,Q3_Médio-Alto,Q3_Médio-Alto
61425577,249.1634665,251.4032033,3.8475,1,1,2,1,14,10,10,Q1_Baixo,Q1_Baixo
61425585,280.6395748333333,280.22207305555554,4.982777777777778,4,1,2,1,22,18,18,Q3_Médio-Alto,Q3_Médio-Alto
61425594,259.0988959,233.0962997,4.406551724137931,1,1,2,1,40,30,30,Q2_Médio-Baixo,Q1_Baixo
61425597,259.47021277777776,256.67047477777777,4.669333333333333,1,1,2,1,34,18,18,Q2_Médio-Baixo,Q1_Baixo
61425609,252.5612596111111,255.8415307777778,4.500555555555556,2,1,2,1,23,18,18,Q1_Baixo,Q1_Baixo
61425610,NA,NA,NA,1,0,2,2,61,0,0,Q4_Alto,Q4_Alto
61425621,295.91685912500003,302.30587575,5.223076923076923,1,1,2,1,18,16,16,Q4_Alto,Q4_Alto
61425629,5552.5569159,248.73503508,4.666170212765958,1,1,2,1,82,50,50,Q4_Alto,Q1_Baixo
61425637,277.0296526615385,282.6641428,4.597666666666667,1,1,2,1,80,65,65,Q3_Médio-Alto,Q3_Médio-Alto
61425638,260.557188,252.9662632222222,3.8422222222222224,1,1,2,1,13,9,9,Q2_Médio-Baixo,Q1_Baixo
61425643,257.69751265909093,288.22059015909093,5.14125,1,1,2,1,56,44,44,Q2_Médio-Baixo,Q4_Alto
61425646,2893.8350314435484,292.9667483064516,5.323629032258064,5,1,2,1,141,124,124,Q4_Alto,Q4_Alto
61425647,254.3766081754386,257.6157145964912,5.126666666666667,4,1,2,1,136,114,114,Q1_Baixo,Q1_Baixo
61425651,270.0429732,255.0421585,4.928421052631579,1,1,2,1,31,20,20,Q3_Médio-Alto,Q1_Baixo
61425652,282.6939558630137,273.9435010547945,5.356857142857143,5,1,2,1,85,73,73,Q4_Alto,Q3_Médio-Alto
61425654,280.4516474489796,282.0947583673469,4.774302325581395,1,1,2,1,128,98,98,Q3_Médio-Alto,Q3_Médio-Alto
61425665,248.13275522580645,257.4946916451613,4.431379310344828,1,1,2,1,42,31,31,Q1_Baixo,Q1_Baixo
61425666,2687.0693210925924,306.0049858888889,5.307452830188679,5,1,2,1,127,108,108,Q4_Alto,Q4_Alto
61425668,266.8386557384615,274.5156437846154,4.750877192982456,1,1,2,1,78,65,65,Q2_Médio-Baixo,Q3_Médio-Alto
61425673,266.27886565384614,258.8379943846154,4.734489795918368,1,1,2,1,65,52,52,Q2_Médio-Baixo,Q1_Baixo
61425674,269.47641635897435,273.3176252179487,5.150138888888889,1,1,2,1,97,78,78,Q3_Médio-Alto,Q3_Médio-Alto
61425676,283.23579478125,269.06366478125,5.227931034482759,1,1,2,1,38,32,32,Q4_Alto,Q2_Médio-Baixo
61425677,281.77814826086956,296.19452885507246,5.090757575757576,1,1,2,1,97,69,69,Q4_Alto,Q4_Alto
61425678,279.40896995454546,275.6516805,5.213181818181818,1,1,2,1,59,44,44,Q3_Médio-Alto,Q3_Médio-Alto
61425681,282.28610483333335,289.7298622037037,5.2854716981132075,5,1,2,1,64,54,54,Q4_Alto,Q4_Alto
61425684,262.45665851219513,273.33881524390245,4.9174999999999995,1,1,2,1,47,41,41,Q2_Médio-Baixo,Q3_Médio-Alto
61425686,261.13721545833334,264.75914520833334,5.059090909090909,4,1,2,1,28,24,24,Q2_Médio-Baixo,Q2_Médio-Baixo
61425687,257.4003585227273,265.3369458409091,4.4347619047619045,1,1,2,1,56,44,44,Q1_Baixo,Q2_Médio-Baixo
61425688,295.64998310062896,292.4394048679245,5.715068493150685,6,1,2,1,184,159,159,Q4_Alto,Q4_Alto
61425689,256.53397655405405,262.4224305945946,4.3718571428571424,1,1,2,1,98,74,74,Q1_Baixo,Q2_Médio-Baixo
61425708,257.1945194,245.22211006666666,3.9335714285714287,1,1,2,2,21,15,15,Q1_Baixo,Q1_Baixo
61425718,249.58066715384615,261.33701984615385,4.126666666666667,1,1,2,1,19,13,13,Q1_Baixo,Q2_Médio-Baixo
61425723,295.7502230625,291.092568625,5.464666666666667,1,1,2,2,25,16,16,Q4_Alto,Q4_Alto
61425725,271.15794125,253.3783899375,4.4725,4,1,2,2,18,16,16,Q3_Médio-Alto,Q1_Baixo
61425731,250.9131496,247.13593966666667,4.785333333333334,3,1,2,1,17,15,15,Q1_Baixo,Q1_Baixo
61425732,266.7087534475138,270.01888053038675,4.478685714285715,4,1,2,1,202,181,181,Q2_Médio-Baixo,Q2_Médio-Baixo
61425733,257.135495875,237.3558488125,4.195714285714286,3,1,2,1,18,16,16,Q1_Baixo,Q1_Baixo
61425741,253.88014166666667,262.70372738888886,4.2316666666666665,2,1,2,1,18,18,18,Q1_Baixo,Q2_Médio-Baixo
61425743,312.12231782352944,305.18475111764707,5.714705882352941,5,0,2,1,20,17,17,Q4_Alto,Q4_Alto
61425745,259.42974630232555,270.5205481007752,5.101219512195122,5,1,2,1,149,129,129,Q2_Médio-Baixo,Q2_Médio-Baixo
61425749,256.30101484210525,248.5440637368421,4.399285714285714,1,1,2,1,22,19,19,Q1_Baixo,Q1_Baixo
61425751,260.2557315,254.6249097142857,4.991428571428571,2,1,2,1,16,14,14,Q2_Médio-Baixo,Q1_Baixo
61425756,268.0389956428571,263.1808008214286,4.8549999999999995,1,1,2,1,37,28,28,Q2_Médio-Baixo,Q2_Médio-Baixo
61425760,326.8934384444444,320.92091022222223,5.597666666666667,1,1,2,1,96,63,63,Q4_Alto,Q4_Alto
61425764,253.596823375,245.8662240625,3.7825,2,1,2,2,16,16,16,Q1_Baixo,Q1_Baixo
61425768,269.7888194,287.3304503,4.432,1,1,2,2,19,10,10,Q3_Médio-Alto,Q4_Alto
61426084,226.4483616875,218.2791625625,4.274666666666667,1,1,2,2,23,16,16,Q1_Baixo,Q1_Baixo
61426220,251.95818945238096,247.56303069047618,5.512051282051282,1,1,2,1,57,42,42,Q1_Baixo,Q1_Baixo
61426237,327.3387400666667,319.936215,5.378222222222222,1,1,2,1,94,45,45,Q4_Alto,Q4_Alto
61426242,363.577328,343.78620565,5.973888888888889,7,1,2,1,22,20,20,Q4_Alto,Q4_Alto
61428091,274.069023328125,2274.823631515625,5.388807339449541,1,1,1,1,153,128,128,Q3_Médio-Alto,Q4_Alto
61428092,269.7564746387833,270.4025986311787,5.468204081632653,1,1,1,1,345,263,263,Q3_Médio-Alto,Q2_Médio-Baixo
61428094,258.9867986271186,264.4469426779661,5.29640350877193,1,1,2,1,158,118,118,Q2_Médio-Baixo,Q2_Médio-Baixo
61428095,262.24109911666665,270.01310951666665,5.224285714285714,1,1,2,1,79,60,60,Q2_Médio-Baixo,Q2_Médio-Baixo
61428096,246.9696165638298,240.96443474468086,4.938,4,1,2,1,106,94,94,Q1_Baixo,Q1_Baixo
61428102,343.30725147368423,324.5900529473684,5.95421052631579,6,0,1,1,23,19,19,Q4_Alto,Q4_Alto
61428103,280.844009,299.19500084,5.4884,5,1,2,1,26,25,25,Q3_Médio-Alto,Q4_Alto
61428105,263.97148005454545,269.62582292727274,4.469361702127659,2,1,2,1,61,55,55,Q2_Médio-Baixo,Q2_Médio-Baixo
61428107,248.32843158490567,258.1046300943396,3.9940425531914894,1,1,2,1,65,53,53,Q1_Baixo,Q1_Baixo
61428110,273.6651652746114,283.74279832642486,5.469298245614035,1,1,2,1,224,193,193,Q3_Médio-Alto,Q3_Médio-Alto
61428113,258.26251305555553,248.82624794444445,4.636666666666667,4,1,2,1,23,18,18,Q2_Médio-Baixo,Q1_Baixo
61428114,261.00099881250003,266.979370875,4.975333333333333,1,1,2,1,21,16,16,Q2_Médio-Baixo,Q2_Médio-Baixo
61428117,276.7375017910448,280.1727189402985,5.053076923076923,1,1,2,1,79,67,67,Q3_Médio-Alto,Q3_Médio-Alto
61428119,320.859959875,323.8217903875,5.296575342465753,1,1,2,1,98,80,80,Q4_Alto,Q4_Alto
61428121,273.09819027272727,296.1922740909091,3.6981818181818182,1,1,2,1,13,11,11,Q3_Médio-Alto,Q4_Alto
61428126,294.49549586666666,298.9979793,4.692413793103448,4,1,2,1,37,30,30,Q4_Alto,Q4_Alto
61428128,4541.222402304348,280.62384026086954,4.921136363636363,1,1,2,1,112,92,92,Q4_Alto,Q3_Médio-Alto
61428132,275.3756601818182,272.75595845454546,3.3436363636363637,1,1,2,1,14,11,11,Q3_Médio-Alto,Q2_Médio-Baixo
61428134,314.56455658333334,306.65408716666667,5.006,1,1,2,1,15,12,12,Q4_Alto,Q4_Alto
61428135,246.4762455625,247.8092463125,3.6262499999999998,1,1,2,2,20,16,16,Q1_Baixo,Q1_Baixo
61428136,291.0802428888889,282.15960566666666,4.45125,4,1,2,1,12,9,9,Q4_Alto,Q3_Médio-Alto
61428137,288.33798533333334,292.5895321111111,5.197777777777778,5,1,2,1,12,9,9,Q4_Alto,Q4_Alto
61428138,256.69357041666666,255.49477854166668,4.3191304347826085,1,1,2,1,27,24,24,Q1_Baixo,Q1_Baixo
61428139,267.9041386721311,264.3118383934426,5.178135593220339,1,1,2,1,78,61,61,Q2_Médio-Baixo,Q2_Médio-Baixo
61428140,257.42179933333335,253.9832131111111,4.882307692307692,1,1,2,1,24,18,18,Q2_Médio-Baixo,Q1_Baixo
61428144,273.0231151743119,280.09835390825685,4.6520192307692305,4,1,2,1,134,109,109,Q3_Médio-Alto,Q3_Médio-Alto
61428145,271.12923912820514,276.132145974359,4.775384615384615,4,1,2,1,46,39,39,Q3_Médio-Alto,Q3_Médio-Alto
61428148,275.32533796791444,2146.0427660106952,4.691117318435754,1,1,2,1,223,187,187,Q3_Médio-Alto,Q4_Alto
61428149,263.05126742553193,5476.839800489362,4.6121739130434785,1,1,2,1,62,47,47,Q2_Médio-Baixo,Q4_Alto
61428152,272.9099311860465,291.3611253023256,5.30375,1,1,2,1,61,43,43,Q3_Médio-Alto,Q4_Alto
61428603,256.61353818181817,259.46165445454545,3.9927272727272727,2,1,2,2,29,22,22,Q1_Baixo,Q2_Médio-Baixo
61428607,279.58234981188116,278.779524029703,5.128125,1,1,2,1,120,101,101,Q3_Médio-Alto,Q3_Médio-Alto
61428615,302.06302996721314,305.8054289672131,5.169310344827586,5,1,2,1,69,61,61,Q4_Alto,Q4_Alto
61428619,263.8019377179487,3812.740912102564,4.970833333333333,1,1,2,1,99,78,78,Q2_Médio-Baixo,Q4_Alto
61428623,276.69588357142857,288.34259869047617,5.296904761904762,7,1,2,1,49,42,42,Q3_Médio-Alto,Q4_Alto
61428626,284.658366,285.21084886666665,4.096,2,1,2,1,17,15,15,Q4_Alto,Q3_Médio-Alto
61428629,253.91815525,258.15372425,4.3585714285714285,1,1,2,1,14,8,8,Q1_Baixo,Q1_Baixo
61428631,279.1425689489051,291.459432350365,5.445,6,1,2,1,155,137,137,Q3_Médio-Alto,Q4_Alto
61428634,273.9300816052631,273.39882544736844,5.3715625,1,1,2,1,52,38,38,Q3_Médio-Alto,Q3_Médio-Alto
61428637,273.5826661171548,283.46878368619247,5.365330396475771,1,1,2,1,297,239,239,Q3_Médio-Alto,Q3_Médio-Alto
61428641,236.679392877551,237.6273497142857,4.251276595744681,1,1,2,1,67,49,49,Q1_Baixo,Q1_Baixo
61428645,282.9619187674419,298.8787831395349,5.369761904761905,1,1,2,1,108,86,86,Q4_Alto,Q4_Alto
61428646,221.20699072727274,222.30883427272727,4.39,1,1,2,1,17,11,11,Q1_Baixo,Q1_Baixo
61428648,293.26995176595744,291.85452034042555,4.894347826086957,5,1,2,1,55,47,47,Q4_Alto,Q4_Alto
61428651,277.7153232727273,276.5658399090909,5.0581818181818186,4,1,2,1,12,11,11,Q3_Médio-Alto,Q3_Médio-Alto
61428652,276.64791407142854,280.1206320714286,5.391764705882353,5,1,2,1,85,70,70,Q3_Médio-Alto,Q3_Médio-Alto
61428653,268.7438068787879,264.0370846969697,5.183666666666666,1,1,2,1,40,33,33,Q3_Médio-Alto,Q2_Médio-Baixo
61428655,279.0376227375,282.27886265,5.061875,1,1,2,1,102,80,80,Q3_Médio-Alto,Q3_Médio-Alto
61428656,257.9493774675325,264.46595912987016,4.899324324324325,1,1,2,1,95,77,77,Q2_Médio-Baixo,Q2_Médio-Baixo
61428657,13947.828905473683,277.0983707368421,5.4670588235294115,1,1,2,1,30,19,19,Q4_Alto,Q3_Médio-Alto
61428659,16537.665707486485,261.5586283783784,4.923333333333334,1,1,2,1,45,37,37,Q4_Alto,Q2_Médio-Baixo
61428661,267.91079403658534,271.11358147560975,4.837866666666667,1,1,2,1,114,82,82,Q2_Médio-Baixo,Q2_Médio-Baixo
61428666,8671.483662609757,280.77511036585366,5.108048780487805,1,1,2,1,52,41,41,Q4_Alto,Q3_Médio-Alto
61428667,268.1282789791667,282.2921316875,4.838636363636364,1,1,2,1,70,48,48,Q2_Médio-Baixo,Q3_Médio-Alto
61428671,281.4330267162162,285.52587835135137,5.0239705882352945,1,1,2,1,91,74,74,Q3_Médio-Alto,Q3_Médio-Alto
61428673,252.06848697297298,251.60461570270272,4.041176470588235,2,1,2,1,47,37,37,Q1_Baixo,Q1_Baixo
61428674,266.8690797941176,268.2191414411765,4.305588235294118,3,1,2,1,40,34,34,Q2_Médio-Baixo,Q2_Médio-Baixo
61428687,254.02871865151516,269.4491069393939,4.629655172413793,1,1,2,1,74,66,66,Q1_Baixo,Q2_Médio-Baixo
61428693,268.4576679659091,274.1613129659091,4.628658536585366,1,1,2,1,102,88,88,Q3_Médio-Alto,Q3_Médio-Alto
61428709,303.667211671875,305.281058515625,4.85192,1,1,2,2,193,128,128,Q4_Alto,Q4_Alto
61428711,331.0326748823529,2849.4466495647057,5.929523809523809,7,1,1,1,96,85,85,Q4_Alto,Q4_Alto
61428717,268.57366666666667,263.2942225595238,5.164528301886793,4,1,2,1,193,168,168,Q3_Médio-Alto,Q2_Médio-Baixo
61428718,339.19214683146066,327.8911240449438,5.340243902439024,1,1,2,1,141,89,89,Q4_Alto,Q4_Alto
61428719,239.2503808181818,255.83094672727273,5.5236363636363635,6,0,2,2,13,11,11,Q1_Baixo,Q1_Baixo
61428721,262.4187361764706,264.7166437254902,5.325244755244755,1,1,2,1,208,153,153,Q2_Médio-Baixo,Q2_Médio-Baixo
61428727,311.1900414,317.22314195,5.417222222222223,1,1,2,1,142,20,20,Q4_Alto,Q4_Alto
61431432,251.1513990319149,266.60264275531915,4.9001086956521736,1,1,2,1,142,94,94,Q1_Baixo,Q2_Médio-Baixo
61431434,261.22856966666666,265.2775098596491,5.018545454545454,1,1,2,1,83,57,57,Q2_Médio-Baixo,Q2_Médio-Baixo
61431435,261.58903963909773,269.06417985714285,5.239842519685039,1,1,1,1,158,133,133,Q2_Médio-Baixo,Q2_Médio-Baixo
61431440,242.93947916666667,248.508892,5.034,1,1,2,1,12,6,6,Q1_Baixo,Q1_Baixo
61431442,250.2541784102564,247.75805128205127,4.212580645161291,1,1,2,2,44,39,39,Q1_Baixo,Q1_Baixo
61431443,269.273506648,289.937816992,4.670084745762712,4,1,2,1,146,125,125,Q3_Médio-Alto,Q4_Alto
61431448,256.5545265714286,280.32622908928573,5.323818181818182,5,1,2,1,62,56,56,Q1_Baixo,Q3_Médio-Alto
61431449,264.3572495,283.06306575,4.57625,1,1,2,2,12,8,8,Q2_Médio-Baixo,Q3_Médio-Alto
61431450,348.29784716216216,342.0463834054054,5.721,1,1,2,1,67,37,37,Q4_Alto,Q4_Alto
61431454,290.9663286233766,287.96740463636365,4.808356164383562,4,1,2,1,83,77,77,Q4_Alto,Q4_Alto
61431456,288.22395258585857,297.72881694949496,5.175454545454546,1,1,2,1,147,99,99,Q4_Alto,Q4_Alto
61431457,259.41079544827585,260.66332806896554,4.938888888888889,1,1,2,1,36,29,29,Q2_Médio-Baixo,Q2_Médio-Baixo
61431460,277.7325807735849,1226.904948212938,5.203949579831932,5,1,2,1,429,371,371,Q3_Médio-Alto,Q4_Alto
61431462,244.443267,268.87051725,4.25,1,1,2,1,17,12,12,Q1_Baixo,Q2_Médio-Baixo
61431463,247.98314982089553,265.8456553731343,4.28952380952381,2,1,2,1,76,67,67,Q1_Baixo,Q2_Médio-Baixo
61431465,296.5332956363636,301.73933061363635,5.173255813953489,4,1,2,1,48,44,44,Q4_Alto,Q4_Alto
61431468,332.343478862069,341.1939148275862,4.867547169811321,1,1,2,1,69,58,58,Q4_Alto,Q4_Alto
61431469,254.60385322222223,254.48315323809524,3.9607936507936508,1,1,2,1,88,63,63,Q1_Baixo,Q1_Baixo
61431471,250.739041875,273.942559375,3.78875,2,1,2,1,12,8,8,Q1_Baixo,Q3_Médio-Alto
61431473,295.76015465625,290.84508925,4.9421875,1,1,2,1,41,32,32,Q4_Alto,Q4_Alto
61431477,283.10881335416667,293.7568125625,4.714255319148936,3,1,2,1,60,48,48,Q4_Alto,Q4_Alto
61431480,250.91137636363635,256.68699672727274,4.192368421052632,1,1,2,1,124,77,77,Q1_Baixo,Q1_Baixo
61431482,286.7160349347826,276.32777004347827,4.361304347826087,2,1,2,1,53,46,46,Q4_Alto,Q3_Médio-Alto
61431483,275.6850657037037,300.83196855555553,5.148823529411764,5,1,2,1,59,54,54,Q3_Médio-Alto,Q4_Alto
61431485,283.15048029411764,289.236616,4.997333333333334,1,1,2,1,21,17,17,Q4_Alto,Q4_Alto
61431486,250.93573694444444,247.29090005555554,4.049444444444444,2,1,2,1,21,18,18,Q1_Baixo,Q1_Baixo
61431489,252.16388606,237.00669114,4.2915625,2,1,2,1,107,100,100,Q1_Baixo,Q1_Baixo
61431490,254.87761537704918,267.66644883606557,4.424285714285714,3,1,2,1,72,61,61,Q1_Baixo,Q2_Médio-Baixo
61431496,266.6938597878788,259.8619666767677,4.796179775280899,1,1,2,1,121,99,99,Q2_Médio-Baixo,Q2_Médio-Baixo
61431497,284.3203808571429,279.70777266666664,4.766842105263158,5,1,2,1,23,21,21,Q4_Alto,Q3_Médio-Alto
61431502,258.0710154,246.35466250000002,4.877777777777777,1,1,2,2,13,10,10,Q2_Médio-Baixo,Q1_Baixo
61431508,268.1830767777778,268.45573,4.701428571428571,4,1,2,1,41,36,36,Q2_Médio-Baixo,Q2_Médio-Baixo
61431513,279.0801713457944,281.82273022429905,5.1388,1,1,2,1,132,107,107,Q3_Médio-Alto,Q3_Médio-Alto
61431514,262.89978803030306,273.3687242272727,5.34984126984127,1,1,2,1,84,66,66,Q2_Médio-Baixo,Q3_Médio-Alto
61431518,240.03224726666667,247.2770887,3.9182758620689655,1,1,2,1,42,30,30,Q1_Baixo,Q1_Baixo
61431520,272.02721235,276.50953526666666,4.439107142857143,1,1,2,1,78,60,60,Q3_Médio-Alto,Q3_Médio-Alto
61431521,254.20375277419356,264.2333740645161,4.893666666666666,5,1,2,1,37,31,31,Q1_Baixo,Q2_Médio-Baixo
61431523,281.92937446875,282.61431478125,4.659,1,1,2,1,40,32,32,Q4_Alto,Q3_Médio-Alto
61431524,290.473841313253,296.28194736144576,4.898395061728395,5,1,2,1,97,83,83,Q4_Alto,Q4_Alto
61431525,293.2480796942149,285.7389943305785,4.607809523809523,1,1,2,1,155,121,121,Q4_Alto,Q3_Médio-Alto
61431527,252.93900425714287,254.70654154285714,5.038787878787879,1,1,2,1,47,35,35,Q1_Baixo,Q1_Baixo
61431528,251.4381874909091,244.77370385454546,4.889259259259259,1,1,2,1,69,55,55,Q1_Baixo,Q1_Baixo
61431534,263.28086165217394,255.21942960869566,4.968181818181819,5,1,2,1,26,23,23,Q2_Médio-Baixo,Q1_Baixo
61431539,298.4241248,302.47248528,5.1504,6,1,2,1,27,25,25,Q4_Alto,Q4_Alto
61431542,252.17780802678573,263.64241276785714,4.63050505050505,4,1,2,1,127,112,112,Q1_Baixo,Q2_Médio-Baixo
61431545,270.2402719333333,271.3706712888889,4.912888888888888,5,1,2,1,50,45,45,Q3_Médio-Alto,Q2_Médio-Baixo
61431546,287.95562072727273,275.60618836363636,5.366,1,1,2,1,15,11,11,Q4_Alto,Q3_Médio-Alto
61431548,307.1504743846154,297.8270363076923,5.153846153846154,1,1,2,1,16,13,13,Q4_Alto,Q4_Alto
61431549,285.4929171509434,286.34103773584906,5.199,1,1,2,1,68,53,53,Q4_Alto,Q3_Médio-Alto
61431552,3025.407504655914,272.7487180215054,4.9994623655913975,4,1,2,1,103,93,93,Q4_Alto,Q2_Médio-Baixo
61431555,275.54553855263157,2694.891319921053,4.953577981651376,5,1,2,1,137,114,114,Q3_Médio-Alto,Q4_Alto
61431556,290.3370642727273,289.45863324242424,4.882424242424243,4,1,2,1,40,33,33,Q4_Alto,Q4_Alto
61431564,273.32740272093025,287.7802636860465,5.239102564102564,5,1,2,1,96,86,86,Q3_Médio-Alto,Q4_Alto
61431566,255.62529419444445,248.5960971111111,4.059117647058824,1,1,2,1,55,36,36,Q1_Baixo,Q1_Baixo
61431567,242.2502440625,266.651865,4.795625,1,1,2,1,21,16,16,Q1_Baixo,Q2_Médio-Baixo
61431568,250.5938318076923,248.25662575641024,4.6802777777777775,1,1,2,1,138,78,78,Q1_Baixo,Q1_Baixo
61431571,245.39490646341463,248.26877658536586,4.33825,1,1,2,1,72,41,41,Q1_Baixo,Q1_Baixo
61431572,287.560372,290.58463736842106,5.181923076923077,1,1,2,1,68,57,57,Q4_Alto,Q4_Alto
