ID_ESCOLA,TIPO_ESCOLA,AREA,LOCALIZACAO,CLUSTER,MEDIA_MT,MEDIA_LP,INSE_MEDIO,FAIXA_MT,FAIXA_LP,GRUPO_INSE
61406181,Publica,Interior,Rural,2,309.78,287.83,5.06,Q4_Alto,Q4_Alto,Medio_INSE
61459479,Publica,Interior,Urbana,2,309.4,306.24,5.15,Q4_Alto,Q4_Alto,Alto_INSE
61405592,Publica,Interior,Urbana,2,309.35,295.43,4.85,Q4_Alto,Q4_Alto,Medio_INSE
61400084,Publica,Interior,Urbana,2,309.12,307.85,5.22,Q4_Alto,Q4_Alto,Alto_INSE
61442043,Publica,Interior,Urbana,2,309.01,316.19,5.25,Q4_Alto,Q4_Alto,Alto_INSE
61433425,Publica,Interior,Urbana,2,308.27,302.77,5.63,Q4_Alto,Q4_Alto,Alto_INSE
61457617,Publica,Interior,Rural,2,307.81,313.83,4.76,Q4_Alto,Q4_Alto,Medio_INSE
61425379,Publica,Interior,Urbana,2,307.71,302.25,5.39,Q4_Alto,Q4_Alto,Alto_INSE
61457718,Publica,Interior,Urbana,2,307.69,306.84,5.51,Q4_Alto,Q4_Alto,Alto_INSE
61416203,Publica,Interior,Urbana,2,307.46,281.48,5.21,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61431548,Publica,Interior,Urbana,2,307.15,297.83,5.15,Q4_Alto,Q4_Alto,Alto_INSE
61449169,Publica,Interior,Urbana,2,307.13,308.98,5.23,Q4_Alto,Q4_Alto,Alto_INSE
61432992,Publica,Interior,Urbana,2,306.85,303.64,4.61,Q4_Alto,Q4_Alto,Baixo_INSE
61451157,Publica,Interior,Urbana,2,306.73,301.19,4.72,Q4_Alto,Q4_Alto,Medio_INSE
61449561,Publica,Interior,Urbana,2,306.73,1830.59,5.54,Q4_Alto,Q4_Alto,Alto_INSE
61442568,Publica,Interior,Urbana,2,306.64,284.66,4.7,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61406232,Publica,Interior,Urbana,2,306.51,306.34,5.37,Q4_Alto,Q4_Alto,Alto_INSE
61466548,Publica,Interior,Urbana,2,304.71,310.23,5.11,Q4_Alto,Q4_Alto,Alto_INSE
61405611,Publica,Interior,Urbana,2,304.51,309.11,6.01,Q4_Alto,Q4_Alto,Alto_INSE
61459216,Publica,Interior,Urbana,2,304.26,292.3,4.64,Q4_Alto,Q4_Alto,Baixo_INSE
61425536,Publica,Interior,Urbana,2,303.88,311.56,5.41,Q4_Alto,Q4_Alto,Alto_INSE
61428709,Publica,Interior,Rural,2,303.67,305.28,4.85,Q4_Alto,Q4_Alto,Medio_INSE
61428615,Publica,Interior,Urbana,2,302.06,305.81,5.17,Q4_Alto,Q4_Alto,Alto_INSE
61466574,Publica,Interior,Urbana,2,302.06,299.62,5.3,Q4_Alto,Q4_Alto,Alto_INSE
61432948,Publica,Interior,Urbana,2,302.01,303.12,5.3,Q4_Alto,Q4_Alto,Alto_INSE
61438213,Publica,Interior,Urbana,2,301.91,303.57,4.61,Q4_Alto,Q4_Alto,Baixo_INSE
61399948,Publica,Interior,Urbana,2,301.51,296.15,5.01,Q4_Alto,Q4_Alto,Medio_INSE
61405641,Publica,Interior,Urbana,2,300.96,290.81,5.21,Q4_Alto,Q4_Alto,Alto_INSE
61439280,Publica,Interior,Urbana,2,300.86,290.47,5.01,Q4_Alto,Q4_Alto,Medio_INSE
61425515,Publica,Interior,Urbana,2,300.64,304.25,4.5,Q4_Alto,Q4_Alto,Baixo_INSE
61416721,Publica,Interior,Urbana,2,300.59,277.36,4.58,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61399546,Publica,Interior,Urbana,2,300.54,300.77,4.89,Q4_Alto,Q4_Alto,Medio_INSE
61442357,Publica,Interior,Urbana,2,300.44,296.81,5.14,Q4_Alto,Q4_Alto,Alto_INSE
61421779,Publica,Interior,Urbana,2,300.4,1344.61,5.24,Q4_Alto,Q4_Alto,Alto_INSE
61412138,Publica,Interior,Urbana,2,300.02,296.43,5.52,Q4_Alto,Q4_Alto,Alto_INSE
61399476,Publica,Interior,Urbana,2,299.99,288.17,5.16,Q4_Alto,Q4_Alto,Alto_INSE
61448121,Publica,Interior,Urbana,2,299.99,291.52,5.07,Q4_Alto,Q4_Alto,Medio_INSE
61442579,Publica,Interior,Urbana,2,299.81,305.58,4.93,Q4_Alto,Q4_Alto,Medio_INSE
61458796,Publica,Interior,Urbana,2,299.54,287.17,5.38,Q4_Alto,Q4_Alto,Alto_INSE
61448612,Publica,Interior,Urbana,2,299.39,304.94,5.13,Q4_Alto,Q4_Alto,Alto_INSE
61448077,Publica,Interior,Urbana,2,299.01,283.08,5.23,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61456026,Publica,Interior,Urbana,2,298.98,289.76,4.42,Q4_Alto,Q4_Alto,Baixo_INSE
61459205,Publica,Interior,Urbana,2,298.85,298.22,5.41,Q4_Alto,Q4_Alto,Alto_INSE
61399640,Publica,Interior,Urbana,2,298.71,298.59,5.27,Q4_Alto,Q4_Alto,Alto_INSE
61458797,Publica,Interior,Urbana,2,298.63,309.62,5.53,Q4_Alto,Q4_Alto,Alto_INSE
61416665,Publica,Interior,Rural,2,298.48,295.39,3.98,Q4_Alto,Q4_Alto,Baixo_INSE
61431539,Publica,Interior,Urbana,2,298.42,302.47,5.15,Q4_Alto,Q4_Alto,Alto_INSE
61433551,Publica,Interior,Urbana,2,298.35,311.62,5.66,Q4_Alto,Q4_Alto,Alto_INSE
61416628,Publica,Interior,Urbana,2,298.34,299.96,4.89,Q4_Alto,Q4_Alto,Medio_INSE
61412182,Publica,Interior,Urbana,2,298.16,299.11,5.23,Q4_Alto,Q4_Alto,Alto_INSE
61399891,Publica,Interior,Urbana,2,298.15,299.2,5.04,Q4_Alto,Q4_Alto,Medio_INSE
61438210,Publica,Interior,Urbana,2,297.99,295.6,5.09,Q4_Alto,Q4_Alto,Alto_INSE
61455472,Publica,Interior,Urbana,2,297.77,296.13,4.55,Q4_Alto,Q4_Alto,Baixo_INSE
61416674,Publica,Interior,Urbana,2,297.75,300.83,5.46,Q4_Alto,Q4_Alto,Alto_INSE
61454726,Publica,Interior,Urbana,2,297.62,307.02,4.8,Q4_Alto,Q4_Alto,Medio_INSE
61417148,Publica,Interior,Urbana,2,297.47,295.56,4.87,Q4_Alto,Q4_Alto,Medio_INSE
61470558,Publica,Interior,Rural,2,297.3,306.57,4.96,Q4_Alto,Q4_Alto,Medio_INSE
61416196,Publica,Interior,Urbana,2,297.25,306.87,5.76,Q4_Alto,Q4_Alto,Alto_INSE
61399663,Publica,Interior,Urbana,2,297.18,298.79,5.19,Q4_Alto,Q4_Alto,Alto_INSE
61466440,Publica,Interior,Urbana,2,296.69,302.73,5.35,Q4_Alto,Q4_Alto,Alto_INSE
61406236,Publica,Interior,Rural,2,296.61,299.19,4.88,Q4_Alto,Q4_Alto,Medio_INSE
61442093,Publica,Interior,Urbana,2,296.56,288.15,4.87,Q4_Alto,Q4_Alto,Medio_INSE
61431465,Publica,Interior,Urbana,2,296.53,301.74,5.17,Q4_Alto,Q4_Alto,Alto_INSE
61441573,Publica,Interior,Urbana,2,296.11,292.41,5.27,Q4_Alto,Q4_Alto,Alto_INSE
61441613,Publica,Interior,Urbana,2,295.96,301.87,5.39,Q4_Alto,Q4_Alto,Alto_INSE
61399897,Publica,Interior,Urbana,2,295.94,288.13,5.33,Q4_Alto,Q4_Alto,Alto_INSE
61425621,Publica,Interior,Urbana,2,295.92,302.31,5.22,Q4_Alto,Q4_Alto,Alto_INSE
61421770,Publica,Interior,Urbana,2,295.92,288.45,4.72,Q4_Alto,Q4_Alto,Medio_INSE
61431473,Publica,Interior,Urbana,2,295.76,290.85,4.94,Q4_Alto,Q4_Alto,Medio_INSE
61425723,Publica,Interior,Rural,2,295.75,291.09,5.46,Q4_Alto,Q4_Alto,Alto_INSE
61425142,Publica,Interior,Urbana,2,295.72,268.21,4.97,Q4_Alto,Q2_Médio-Baixo,Medio_INSE
61437701,Publica,Interior,Urbana,2,295.71,273.86,4.72,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61425688,Publica,Interior,Urbana,2,295.65,292.44,5.72,Q4_Alto,Q4_Alto,Alto_INSE
61433968,Publica,Interior,Urbana,2,295.46,303.68,5.41,Q4_Alto,Q4_Alto,Alto_INSE
61449654,Publica,Interior,Urbana,2,295.24,290.39,4.53,Q4_Alto,Q4_Alto,Baixo_INSE
61442567,Publica,Interior,Urbana,2,295.23,286.4,5.14,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61412157,Publica,Interior,Urbana,2,295.22,302.54,4.98,Q4_Alto,Q4_Alto,Medio_INSE
61450127,Publica,Interior,Urbana,2,295.22,298.01,4.77,Q4_Alto,Q4_Alto,Medio_INSE
61421864,Publica,Interior,Urbana,2,295.2,295.43,5.23,Q4_Alto,Q4_Alto,Alto_INSE
61412890,Publica,Interior,Urbana,2,295.1,314.56,5,Q4_Alto,Q4_Alto,Medio_INSE
61425516,Publica,Interior,Urbana,2,295.09,293.31,4.32,Q4_Alto,Q4_Alto,Baixo_INSE
61433048,Publica,Interior,Urbana,2,294.91,277.62,4.96,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61424864,Publica,Interior,Urbana,2,294.9,302.46,4.29,Q4_Alto,Q4_Alto,Baixo_INSE
61465807,Publica,Interior,Urbana,2,294.87,295.93,5.2,Q4_Alto,Q4_Alto,Alto_INSE
61412835,Publica,Interior,Urbana,2,294.83,299.8,4.62,Q4_Alto,Q4_Alto,Baixo_INSE
61425136,Publica,Interior,Urbana,2,294.69,297.13,4.99,Q4_Alto,Q4_Alto,Medio_INSE
61428126,Publica,Interior,Urbana,2,294.5,299,4.69,Q4_Alto,Q4_Alto,Baixo_INSE
61439302,Publica,Interior,Urbana,2,294.49,9282.91,5.32,Q4_Alto,Q4_Alto,Alto_INSE
61448130,Publica,Interior,Urbana,2,294.44,311.37,4.84,Q4_Alto,Q4_Alto,Medio_INSE
61439275,Publica,Interior,Urbana,2,294.29,293.22,4.35,Q4_Alto,Q4_Alto,Baixo_INSE
61449673,Publica,Interior,Urbana,2,294.12,305.68,5.51,Q4_Alto,Q4_Alto,Alto_INSE
61405615,Publica,Interior,Urbana,2,294.05,274.17,4.28,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61425172,Publica,Interior,Urbana,2,293.87,303.88,5.44,Q4_Alto,Q4_Alto,Alto_INSE
61417104,Publica,Interior,Urbana,2,293.83,2500.69,5.37,Q4_Alto,Q4_Alto,Alto_INSE
61470164,Publica,Interior,Rural,2,293.83,284.84,5.16,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61441581,Publica,Interior,Urbana,2,293.67,289.9,4.51,Q4_Alto,Q4_Alto,Baixo_INSE
61441548,Publica,Interior,Urbana,2,293.62,290.24,4.87,Q4_Alto,Q4_Alto,Medio_INSE
61425356,Publica,Interior,Urbana,2,293.6,296,5.28,Q4_Alto,Q4_Alto,Alto_INSE
61465810,Publica,Interior,Urbana,2,293.42,286.32,4.73,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61412833,Publica,Interior,Urbana,2,293.31,284.62,4.9,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61428648,Publica,Interior,Urbana,2,293.27,291.85,4.89,Q4_Alto,Q4_Alto,Medio_INSE
61431525,Publica,Interior,Urbana,2,293.25,285.74,4.61,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61449148,Publica,Interior,Urbana,2,293.04,291.47,5.16,Q4_Alto,Q4_Alto,Alto_INSE
61424831,Publica,Interior,Urbana,2,292.8,299.82,5.28,Q4_Alto,Q4_Alto,Alto_INSE
61399928,Publica,Interior,Urbana,2,292.69,303.6,5.29,Q4_Alto,Q4_Alto,Alto_INSE
61432507,Publica,Interior,Urbana,2,292.55,294.26,5.01,Q4_Alto,Q4_Alto,Medio_INSE
61466246,Publica,NA,NA,2,292.36,319.94,5.35,Q4_Alto,Q4_Alto,Alto_INSE
61425010,Publica,Interior,Urbana,2,292.1,285.07,5.53,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61424995,Publica,Interior,Urbana,2,291.86,286.53,5.02,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61466934,Publica,Interior,Rural,2,291.83,302.53,5.44,Q4_Alto,Q4_Alto,Alto_INSE
61425370,Publica,Interior,Urbana,2,291.68,297.9,5.4,Q4_Alto,Q4_Alto,Alto_INSE
61442588,Publica,Interior,Urbana,2,291.67,290.55,5.25,Q4_Alto,Q4_Alto,Alto_INSE
61432582,Publica,Interior,Urbana,2,291.54,300.74,5.48,Q4_Alto,Q4_Alto,Alto_INSE
61455459,Publica,Interior,Urbana,2,291.51,290.85,5.04,Q4_Alto,Q4_Alto,Medio_INSE
61459440,Publica,Interior,Urbana,2,291.36,298.64,5.58,Q4_Alto,Q4_Alto,Alto_INSE
61466270,Publica,Interior,Urbana,2,291.34,27507.65,4.37,Q4_Alto,Q4_Alto,Baixo_INSE
61459336,Publica,Interior,Urbana,2,291.22,289.05,5.14,Q4_Alto,Q4_Alto,Alto_INSE
61399481,Publica,Interior,Urbana,2,291.15,283.63,5.35,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61428136,Publica,Interior,Urbana,2,291.08,282.16,4.45,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61399564,Publica,Interior,Urbana,2,291.04,302.28,5.46,Q4_Alto,Q4_Alto,Alto_INSE
61431454,Publica,Interior,Urbana,2,290.97,287.97,4.81,Q4_Alto,Q4_Alto,Medio_INSE
61470511,Publica,Interior,Urbana,2,290.85,297.78,4.76,Q4_Alto,Q4_Alto,Medio_INSE
61442103,Publica,Interior,Urbana,2,290.83,292.49,5.06,Q4_Alto,Q4_Alto,Medio_INSE
61412817,Publica,Interior,Urbana,2,290.83,278.45,4.88,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61450168,Publica,Interior,Urbana,2,290.82,275.36,5.13,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61442073,Publica,Interior,Urbana,2,290.81,304.43,5.25,Q4_Alto,Q4_Alto,Alto_INSE
61466127,Publica,Interior,Urbana,2,290.77,295.76,5.45,Q4_Alto,Q4_Alto,Alto_INSE
61412853,Publica,Interior,Rural,2,290.74,289.72,5.13,Q4_Alto,Q4_Alto,Alto_INSE
61448101,Publica,NA,NA,2,290.66,290.3,5.93,Q4_Alto,Q4_Alto,Alto_INSE
61416180,Publica,Interior,Urbana,2,290.62,306.42,5.74,Q4_Alto,Q4_Alto,Alto_INSE
61459793,Publica,Interior,Urbana,2,290.51,272.85,4.59,Q4_Alto,Q2_Médio-Baixo,Baixo_INSE
61431524,Publica,Interior,Urbana,2,290.47,296.28,4.9,Q4_Alto,Q4_Alto,Medio_INSE
61431556,Publica,Interior,Urbana,2,290.34,289.46,4.88,Q4_Alto,Q4_Alto,Medio_INSE
61416211,Publica,Interior,Urbana,2,290.22,287.14,5.28,Q4_Alto,Q4_Alto,Alto_INSE
61421847,Publica,Interior,Urbana,2,290.18,300.37,4.85,Q4_Alto,Q4_Alto,Medio_INSE
61399648,Publica,Interior,Urbana,2,289.99,293.17,5.08,Q4_Alto,Q4_Alto,Medio_INSE
61437742,Publica,Interior,Urbana,2,289.83,288.27,5.11,Q4_Alto,Q4_Alto,Alto_INSE
61399478,Publica,Interior,Urbana,2,289.79,294.94,5.29,Q4_Alto,Q4_Alto,Alto_INSE
61425514,Publica,Interior,Urbana,2,289.76,284.8,4.69,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61457642,Publica,Interior,Urbana,2,289.76,301.71,4.9,Q4_Alto,Q4_Alto,Medio_INSE
61459171,Publica,Interior,Urbana,2,289.58,286.43,4.75,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61432972,Publica,Interior,Urbana,2,289.53,276.09,5.12,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61442101,Publica,Interior,Urbana,2,289.51,287.54,5.05,Q4_Alto,Q4_Alto,Medio_INSE
61459190,Publica,Interior,Rural,2,289.48,281.97,5.39,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61457702,Publica,Interior,Urbana,2,289.37,303.24,5.23,Q4_Alto,Q4_Alto,Alto_INSE
61439278,Publica,Interior,Urbana,2,289.35,289.36,5.14,Q4_Alto,Q4_Alto,Alto_INSE
61399854,Publica,Interior,Urbana,2,289.34,1486.8,4.82,Q4_Alto,Q4_Alto,Medio_INSE
61421834,Publica,Interior,Urbana,2,289.33,291.24,5.56,Q4_Alto,Q4_Alto,Alto_INSE
61433533,Publica,Interior,Urbana,2,289.3,276.82,5.25,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61466128,Publica,Interior,Urbana,2,289.28,294.67,5.32,Q4_Alto,Q4_Alto,Alto_INSE
61424845,Publica,Interior,Urbana,2,289.21,293.72,5.16,Q4_Alto,Q4_Alto,Alto_INSE
61454133,Publica,Interior,Urbana,2,289.14,301.77,5.7,Q4_Alto,Q4_Alto,Alto_INSE
61449605,Publica,Interior,Urbana,2,289.11,289.76,4.46,Q4_Alto,Q4_Alto,Baixo_INSE
61442326,Publica,Interior,Urbana,2,289.1,296.74,5.25,Q4_Alto,Q4_Alto,Alto_INSE
61425147,Publica,Interior,Urbana,2,289.02,281.25,4.98,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61465822,Publica,Interior,Urbana,2,288.95,270.51,5.14,Q4_Alto,Q2_Médio-Baixo,Alto_INSE
61412824,Publica,Interior,Urbana,2,288.89,291.91,4.65,Q4_Alto,Q4_Alto,Baixo_INSE
61456007,Publica,Interior,Urbana,2,288.87,308.01,5.19,Q4_Alto,Q4_Alto,Alto_INSE
61441553,Publica,Interior,Urbana,2,288.83,286.83,3.57,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61439356,Publica,Interior,Urbana,2,288.79,285.63,5.09,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61416226,Publica,Interior,Urbana,2,288.73,300.86,5.13,Q4_Alto,Q4_Alto,Alto_INSE
61437672,Publica,Interior,Urbana,2,288.72,294.19,5.41,Q4_Alto,Q4_Alto,Alto_INSE
61442091,Publica,Interior,Urbana,2,288.68,280.51,5.04,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61449104,Publica,Interior,Urbana,2,288.65,293.97,5.01,Q4_Alto,Q4_Alto,Medio_INSE
61455940,Publica,Interior,Urbana,2,288.45,289.95,4.89,Q4_Alto,Q4_Alto,Medio_INSE
61400033,Publica,Interior,Rural,2,288.37,278.54,4.51,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61428137,Publica,Interior,Urbana,2,288.34,292.59,5.2,Q4_Alto,Q4_Alto,Alto_INSE
61442328,Publica,Interior,Urbana,2,288.28,283.77,4.95,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61416598,Publica,Interior,Rural,2,288.23,277.53,4.42,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61431456,Publica,Interior,Urbana,2,288.22,297.73,5.18,Q4_Alto,Q4_Alto,Alto_INSE
61439309,Publica,Interior,Urbana,2,288.2,295.35,5.26,Q4_Alto,Q4_Alto,Alto_INSE
61399931,Publica,Interior,Urbana,2,288.18,291.82,4.96,Q4_Alto,Q4_Alto,Medio_INSE
61449670,Publica,Interior,Urbana,2,288.18,286.66,5.04,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61448078,Publica,Interior,Urbana,2,288.06,292.08,5.14,Q4_Alto,Q4_Alto,Alto_INSE
61457668,Publica,Interior,Urbana,2,288.04,280.61,5.26,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61455937,Publica,Interior,Urbana,2,287.96,272.78,4.78,Q4_Alto,Q2_Médio-Baixo,Medio_INSE
61431546,Publica,Interior,Urbana,2,287.96,275.61,5.37,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61449652,Publica,Interior,Urbana,2,287.94,294.03,4.93,Q4_Alto,Q4_Alto,Medio_INSE
61433530,Publica,Interior,Urbana,2,287.92,283.51,4.53,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61425109,Publica,Interior,Urbana,2,287.88,304.34,4.56,Q4_Alto,Q4_Alto,Baixo_INSE
61425476,Publica,Interior,Urbana,2,287.87,291.05,4.97,Q4_Alto,Q4_Alto,Medio_INSE
61455446,Publica,Interior,Urbana,2,287.75,292.58,5.5,Q4_Alto,Q4_Alto,Alto_INSE
61399649,Publica,Interior,Urbana,2,287.74,288.37,5.25,Q4_Alto,Q4_Alto,Alto_INSE
61425528,Publica,Interior,Urbana,2,287.73,6168.64,4.79,Q4_Alto,Q4_Alto,Medio_INSE
61425488,Publica,Interior,Urbana,2,287.71,288.18,5.04,Q4_Alto,Q4_Alto,Medio_INSE
61466215,Publica,Interior,Urbana,2,287.71,282.81,5.34,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61454681,Publica,Interior,Urbana,2,287.65,299.99,4.82,Q4_Alto,Q4_Alto,Medio_INSE
61405653,Publica,Interior,Urbana,2,287.62,280.89,4.85,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61457715,Publica,Interior,Urbana,2,287.58,291.5,5.44,Q4_Alto,Q4_Alto,Alto_INSE
61431572,Publica,Interior,Urbana,2,287.56,290.58,5.18,Q4_Alto,Q4_Alto,Alto_INSE
61442299,Publica,Capital,Urbana,2,287.55,294.98,5.32,Q4_Alto,Q4_Alto,Alto_INSE
61400009,Publica,Interior,Urbana,2,287.52,285.67,4.89,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61412830,Publica,Interior,Urbana,2,287.5,290.86,5.35,Q4_Alto,Q4_Alto,Alto_INSE
61399427,Publica,Capital,Urbana,2,287.46,3635.07,5.35,Q4_Alto,Q4_Alto,Alto_INSE
61442333,Publica,Interior,Urbana,2,287.44,294.35,5.57,Q4_Alto,Q4_Alto,Alto_INSE
61412832,Publica,Interior,Rural,2,287.42,289.09,3.84,Q4_Alto,Q4_Alto,Baixo_INSE
61466125,Publica,Interior,Urbana,2,287.32,1284.64,5.36,Q4_Alto,Q4_Alto,Alto_INSE
61454108,Publica,Interior,Urbana,2,287.28,1234.16,5.67,Q4_Alto,Q4_Alto,Alto_INSE
61442437,Publica,Interior,Urbana,2,286.93,309.19,4.84,Q4_Alto,Q4_Alto,Medio_INSE
61432986,Publica,Interior,Urbana,2,286.87,1972.46,5.07,Q4_Alto,Q4_Alto,Medio_INSE
61458835,Publica,Interior,Urbana,2,286.85,291.2,5.09,Q4_Alto,Q4_Alto,Alto_INSE
61448045,Publica,Interior,Urbana,2,286.82,5324.93,5.03,Q4_Alto,Q4_Alto,Medio_INSE
61442574,Publica,Interior,Urbana,2,286.81,289.82,5.11,Q4_Alto,Q4_Alto,Alto_INSE
61431482,Publica,Interior,Urbana,2,286.72,276.33,4.36,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61408038,Publica,Interior,Urbana,2,286.71,288.92,4.68,Q4_Alto,Q4_Alto,Baixo_INSE
61399872,Publica,Interior,Urbana,2,286.7,288.44,5.17,Q4_Alto,Q4_Alto,Alto_INSE
61433600,Publica,Interior,Urbana,2,286.61,288.41,5.09,Q4_Alto,Q4_Alto,Alto_INSE
61417155,Publica,Interior,Urbana,2,286.55,277.23,4.61,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61459276,Publica,Interior,Urbana,2,286.47,284.88,5.87,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61466165,Publica,Interior,Urbana,2,286.43,288.49,5.12,Q4_Alto,Q4_Alto,Alto_INSE
61412125,Publica,Interior,Urbana,2,286.4,286.94,5.64,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61465811,Publica,Interior,Urbana,2,286.38,304.06,5.5,Q4_Alto,Q4_Alto,Alto_INSE
61459792,Publica,Interior,Urbana,2,286.34,291.59,4.91,Q4_Alto,Q4_Alto,Medio_INSE
61424868,Publica,Interior,Urbana,2,286.33,274.96,5.03,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61433482,Publica,Interior,Urbana,2,286.31,301.53,5.54,Q4_Alto,Q4_Alto,Alto_INSE
61417064,Publica,Capital,Urbana,2,286.3,289.75,4.93,Q4_Alto,Q4_Alto,Medio_INSE
61459167,Publica,Interior,Urbana,2,286.26,301.73,4.86,Q4_Alto,Q4_Alto,Medio_INSE
61408042,Publica,NA,NA,2,286.2,306.81,5.58,Q4_Alto,Q4_Alto,Alto_INSE
61466199,Publica,Interior,Urbana,2,285.94,285.05,5.47,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61448623,Publica,Interior,Urbana,2,285.87,288.28,4.98,Q4_Alto,Q4_Alto,Medio_INSE
61448105,Publica,Interior,Urbana,2,285.85,295.69,5.62,Q4_Alto,Q4_Alto,Alto_INSE
61454117,Publica,Interior,Urbana,2,285.84,291.65,5.01,Q4_Alto,Q4_Alto,Medio_INSE
61405579,Publica,Interior,Urbana,2,285.83,287.68,5.07,Q4_Alto,Q4_Alto,Medio_INSE
61405725,Publica,Interior,Urbana,2,285.82,292.47,4.86,Q4_Alto,Q4_Alto,Medio_INSE
61456033,Publica,Interior,Urbana,2,285.76,285.82,5.05,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61405604,Publica,Interior,Urbana,2,285.75,281.25,5.39,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61459241,Publica,Interior,Urbana,2,285.71,282.69,4.39,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61459208,Publica,Interior,Urbana,2,285.67,1891.22,5.47,Q4_Alto,Q4_Alto,Alto_INSE
61454116,Publica,Interior,Urbana,2,285.65,281.47,4.77,Q4_Alto,Q3_Médio-Alto,Medio_INSE
61442066,Publica,Interior,Urbana,2,285.58,283.52,4.24,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61448147,Publica,Interior,Urbana,2,285.55,271.12,5.34,Q4_Alto,Q2_Médio-Baixo,Alto_INSE
61454109,Publica,Interior,Urbana,2,285.54,302.83,5.63,Q4_Alto,Q4_Alto,Alto_INSE
61405628,Publica,Interior,Urbana,2,285.53,273.64,4.66,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61399933,Publica,Interior,Urbana,2,285.5,291.24,4.9,Q4_Alto,Q4_Alto,Medio_INSE
61431549,Publica,Interior,Urbana,2,285.49,286.34,5.2,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61399913,Publica,Interior,Urbana,2,285.46,292.22,5.06,Q4_Alto,Q4_Alto,Medio_INSE
61399479,Publica,Interior,Urbana,2,285.46,286.98,5.12,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61400172,Publica,Interior,Urbana,2,285.4,287.64,5.01,Q4_Alto,Q4_Alto,Medio_INSE
61442122,Publica,Interior,Urbana,2,285.36,296.58,5.11,Q4_Alto,Q4_Alto,Alto_INSE
61433046,Publica,Interior,Urbana,2,285.35,285.89,5.56,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61417093,Publica,Interior,Urbana,2,285.25,275.38,4.28,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61416163,Publica,Interior,Urbana,2,285.2,271.93,4.51,Q4_Alto,Q2_Médio-Baixo,Baixo_INSE
61421796,Publica,Interior,Urbana,2,285.18,4514.71,5.08,Q4_Alto,Q4_Alto,Medio_INSE
61416204,Publica,Interior,Urbana,2,285.16,284.91,5.19,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61466460,Publica,Interior,Urbana,2,285.13,274.37,4.34,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
61433510,Publica,Interior,Urbana,2,285.12,274.65,5.1,Q4_Alto,Q3_Médio-Alto,Alto_INSE
61424986,Publica,Interior,Urbana,2,284.87,283.87,4.68,Q4_Alto,Q3_Médio-Alto,Baixo_INSE
