ID_ESCOLA,LOCALIZACAO,AREA,TIPO_ESCOLA,CLUSTER,MEDIA_MT,MEDIA_LP,INSE_MEDIO,FAIXA_MT,FAIXA_LP,GRUPO_INSE
61399924,Urbana,Interior,Pública,1,271.89,274.02,4.69,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61433066,Urbana,Interior,Pública,1,271.87,280.09,5.6,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61399443,Urbana,Interior,Pública,1,271.8,287.41,5.12,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61470484,Urbana,Interior,Pública,1,271.8,280.85,5.06,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61449671,Urbana,Interior,Pública,1,271.76,284.67,4.78,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61470141,Urbana,Interior,Pública,1,271.76,255.22,4.8,Q3_Médio-Alto,Q1_Baixo,Medio_INSE
61449145,Urbana,Interior,Pública,1,271.73,276.06,5.15,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61432918,Urbana,Interior,Pública,1,271.72,275.4,4.81,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61459234,Urbana,Interior,Pública,1,271.72,268.89,4.87,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61466167,Urbana,Interior,Pública,1,271.71,266.56,5.13,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61448057,Urbana,Interior,Pública,1,271.64,275.63,5.04,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61399965,Urbana,Interior,Pública,1,271.57,268.21,5.2,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61449713,Urbana,Interior,Pública,1,271.56,3735.71,5.15,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61416206,Urbana,Interior,Pública,1,271.55,283.87,5.25,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61459340,Urbana,Interior,Pública,1,271.55,271.38,5.33,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61441527,Urbana,Interior,Pública,1,271.54,274.1,5.16,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61466121,Urbana,Capital,Pública,1,271.4,268.82,5.54,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61449572,Urbana,Interior,Pública,1,271.39,272.71,5.35,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61438243,Urbana,Interior,Pública,1,271.32,295.88,4.81,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61449683,Urbana,Interior,Pública,1,271.31,263.57,5.13,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61405581,Urbana,Interior,Pública,1,271.27,280.18,4.83,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61437664,Urbana,Interior,Pública,1,271.26,270.74,4.71,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61458812,Urbana,Interior,Pública,1,271.24,273.14,5.02,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61466556,Urbana,Interior,Pública,1,271.18,272.06,4.98,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61428145,Urbana,Interior,Pública,1,271.13,276.13,4.78,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61470105,Urbana,Interior,Pública,1,271.12,275.04,4.84,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61412163,Urbana,Interior,Pública,1,271.09,283.13,5.16,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61399530,Urbana,Interior,Pública,1,271.07,282.05,4.89,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61451139,Urbana,Interior,Pública,1,271.07,265.72,5.26,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61424954,Urbana,Capital,Pública,1,270.99,282.47,5.23,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61438276,Urbana,Interior,Pública,1,270.98,273.6,5.14,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61399423,Urbana,Capital,Pública,1,270.95,295.54,5.4,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61438304,Urbana,Capital,Pública,1,270.91,298.75,5.38,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61399668,Urbana,Interior,Pública,1,270.86,278.26,5.24,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61442323,Urbana,Interior,Pública,1,270.86,278.76,4.94,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61459442,Urbana,Interior,Pública,1,270.83,274.2,4.75,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61449532,Urbana,Interior,Pública,1,270.82,272.43,5.24,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61459338,Urbana,Interior,Pública,1,270.79,277.98,4.95,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61466455,Urbana,Interior,Pública,1,270.79,268.17,5.08,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61458807,Urbana,Interior,Pública,1,270.79,277.32,5.26,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61470063,Urbana,Interior,Pública,1,270.76,281.87,5.17,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61417202,Urbana,Interior,Pública,1,270.75,268.88,4.97,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61442305,Urbana,Capital,Pública,1,270.74,3408.64,5.15,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61416675,Urbana,Interior,Pública,1,270.69,277.92,5.05,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61448047,Urbana,Interior,Pública,1,270.68,277.71,5.12,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61412122,Urbana,Interior,Pública,1,270.64,275.71,5.11,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61437655,Urbana,Interior,Pública,1,270.62,275.16,5.3,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61405613,Urbana,Interior,Pública,1,270.56,280.37,4.98,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61459335,Urbana,Interior,Pública,1,270.53,275.69,5.06,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61457703,Urbana,Interior,Pública,1,270.52,272.48,4.8,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61417157,Urbana,Interior,Pública,1,270.38,264.75,5.04,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61457610,Urbana,Interior,Pública,1,270.33,279.79,4.79,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61405603,Urbana,Interior,Pública,1,270.32,272.92,5.04,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61425105,Urbana,Interior,Pública,1,270.31,284.81,5.13,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61425098,Urbana,Interior,Pública,1,270.28,283.38,5.26,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61441597,Urbana,Interior,Pública,1,270.28,267.39,4.89,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61431545,Urbana,Interior,Pública,1,270.24,271.37,4.91,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61400085,Urbana,Interior,Pública,1,270.22,286.54,5.32,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61412905,Urbana,Interior,Pública,1,270.18,272.62,5.03,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61416647,Urbana,Interior,Pública,1,270.14,288.05,4.99,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61399444,Urbana,Interior,Pública,1,270.1,272.68,4.87,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61455437,Urbana,Interior,Pública,1,270.06,292.21,5.41,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61425154,Urbana,Interior,Pública,1,270.05,269.77,4.88,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61425651,Urbana,Interior,Pública,1,270.04,255.04,4.93,Q3_Médio-Alto,Q1_Baixo,Medio_INSE
61417181,Urbana,Interior,Pública,1,270.01,276.89,5.27,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61433469,Urbana,Interior,Pública,1,270,272.13,5.49,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61433474,Urbana,Interior,Pública,1,269.99,280.57,4.81,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61405582,Urbana,Interior,Pública,1,269.98,282.39,5.31,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61433038,Urbana,Interior,Pública,1,269.96,272.7,4.98,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61456019,Urbana,Interior,Pública,1,269.92,291.08,5.24,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61454719,Urbana,Interior,Pública,1,269.87,3545.64,4.85,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61454120,Urbana,Interior,Pública,1,269.86,276.03,4.91,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61442553,Urbana,Interior,Pública,1,269.86,276.57,4.66,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61454640,Urbana,Interior,Pública,1,269.85,304.07,5.03,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61466510,Urbana,Interior,Pública,1,269.81,281.35,5.1,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61421792,Urbana,Interior,Pública,1,269.8,271.61,4.7,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61433433,Urbana,Interior,Pública,1,269.79,263.7,4.99,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61421889,Urbana,Interior,Pública,1,269.77,280.72,4.94,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61428092,Urbana,Capital,Pública,1,269.76,270.4,5.47,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61457635,Urbana,Interior,Pública,1,269.75,1936.03,5.19,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61405127,Urbana,Capital,Pública,1,269.75,280.18,5.09,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61441579,Urbana,Interior,Pública,1,269.74,3719.48,4.18,Q3_Médio-Alto,Q4_Alto,Baixo_INSE
61421851,Urbana,Interior,Pública,1,269.72,291.21,5.16,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61466198,Urbana,Interior,Pública,1,269.72,264.18,5.41,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61417076,Urbana,Interior,Pública,1,269.72,275.04,5.32,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61455452,Urbana,Interior,Pública,1,269.7,281.66,4.9,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61457634,Urbana,Interior,Pública,1,269.67,270.8,4.73,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61433013,Urbana,Interior,Pública,1,269.64,275.49,5.28,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61437636,Urbana,Capital,Pública,1,269.64,280.05,5.33,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61412821,Urbana,Interior,Pública,1,269.61,265.02,4.69,Q3_Médio-Alto,Q2_Médio-Baixo,Baixo_INSE
61455465,Urbana,Interior,Pública,1,269.61,277.97,5.21,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61399383,Urbana,Capital,Pública,1,269.6,9253.96,4.84,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61433447,Urbana,Interior,Pública,1,269.59,261.72,5.03,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61441587,Urbana,Interior,Pública,1,269.59,283.8,5.06,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61449631,Urbana,Interior,Pública,1,269.55,277.48,4.99,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61466569,Urbana,Interior,Pública,1,269.54,2262.68,4.98,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61425674,Urbana,Interior,Pública,1,269.48,273.32,5.15,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61442530,Urbana,Interior,Pública,1,269.4,259.15,5.02,Q3_Médio-Alto,Q1_Baixo,Medio_INSE
61424838,Urbana,Interior,Pública,1,269.37,268.5,5.11,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61442018,Urbana,Interior,Pública,1,269.37,272.6,5.01,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61424851,Urbana,Interior,Pública,1,269.37,276.1,4.65,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61455416,Urbana,Capital,Pública,1,269.34,274.81,5.13,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61431443,Urbana,Interior,Pública,1,269.27,289.94,4.67,Q3_Médio-Alto,Q4_Alto,Baixo_INSE
61412169,Urbana,Interior,Pública,1,269.23,274.52,4.92,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61455435,Urbana,Capital,Pública,1,269.23,291.74,5.58,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61432545,Urbana,Interior,Pública,1,269.18,267.56,5.13,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61425336,Urbana,Interior,Pública,1,269.14,284.34,4.89,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61459294,Urbana,Interior,Pública,1,269.14,289,5.02,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61416615,Urbana,Interior,Pública,1,269.12,263.36,4.98,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61466453,Urbana,Interior,Pública,1,269.12,282.12,4.89,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61405620,Urbana,Interior,Pública,1,269.08,269.64,5.09,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61432938,Urbana,Capital,Pública,1,269.06,1139.13,5.34,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61454656,Urbana,Interior,Pública,1,269.05,278.71,4.82,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61459154,Urbana,Interior,Pública,1,269.05,267.73,5.23,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61432508,Urbana,Interior,Pública,1,269.04,264.15,4.79,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61399428,Urbana,Capital,Pública,1,269.03,273.06,5.18,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61455442,Urbana,Interior,Pública,1,269,4162.5,5.28,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61466106,Urbana,Capital,Pública,1,269,275.38,5.05,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61459262,Urbana,Interior,Pública,1,268.98,281.25,5.04,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61450147,Urbana,Capital,Pública,1,268.96,282.8,5.41,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61449624,Urbana,Interior,Pública,1,268.96,258.52,4.76,Q3_Médio-Alto,Q1_Baixo,Medio_INSE
61441622,Urbana,Interior,Pública,1,268.94,282.5,4.93,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61442105,Urbana,Interior,Pública,1,268.92,280.02,4.71,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61466543,Urbana,Interior,Pública,1,268.9,280.5,5,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61432501,Urbana,Interior,Pública,1,268.84,281.07,4.83,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61428653,Urbana,Interior,Pública,1,268.74,264.04,5.18,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61421799,Urbana,Interior,Pública,1,268.73,265.8,4.8,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61432577,Urbana,Interior,Pública,1,268.72,1830.68,4.94,Q3_Médio-Alto,Q4_Alto,Medio_INSE
61441596,Urbana,Interior,Pública,1,268.67,270.3,5.3,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61399597,Urbana,Interior,Pública,1,268.66,269.39,4.85,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61439287,Urbana,Interior,Pública,1,268.62,274.6,5.11,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61412819,Urbana,Interior,Pública,1,268.62,289.53,5.49,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61454655,Urbana,Interior,Pública,1,268.61,6523.84,4.44,Q3_Médio-Alto,Q4_Alto,Baixo_INSE
61428717,Urbana,Interior,Pública,1,268.57,263.29,5.16,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61416621,Urbana,Interior,Pública,1,268.55,267.67,5.11,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61416606,Urbana,Interior,Pública,1,268.51,6299.15,5.11,Q3_Médio-Alto,Q4_Alto,Alto_INSE
61449531,Urbana,Interior,Pública,1,268.5,276.51,5,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61416099,Urbana,Interior,Pública,1,268.48,276.01,5.19,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61442385,Urbana,Interior,Pública,1,268.44,277.15,5.02,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61442040,Urbana,Interior,Pública,1,268.38,258.91,5.2,Q3_Médio-Alto,Q1_Baixo,Alto_INSE
61399956,Urbana,Interior,Pública,1,268.36,282.94,4.98,Q3_Médio-Alto,Q3_Médio-Alto,Medio_INSE
61425510,Urbana,Interior,Pública,1,268.3,259.95,4.9,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61458808,Urbana,Interior,Pública,1,268.29,272.61,4.9,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61399572,Urbana,Interior,Pública,1,268.28,269.65,4.75,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61442341,Urbana,Interior,Pública,1,268.24,275.73,5.3,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61449656,Urbana,Interior,Pública,1,268.23,266.26,5.02,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61442343,Urbana,Interior,Pública,1,268.21,269.31,5.19,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61424812,Urbana,Interior,Pública,1,268.2,275.44,5.31,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61421874,Urbana,Interior,Pública,1,268.18,270.73,5.12,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61431508,Urbana,Interior,Pública,1,268.18,268.46,4.7,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61428667,Urbana,Interior,Pública,1,268.13,282.29,4.84,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61466457,Urbana,Interior,Pública,1,268.08,281.83,4.68,Q2_Médio-Baixo,Q3_Médio-Alto,Baixo_INSE
61454680,Urbana,Interior,Pública,1,268.07,276.91,4.7,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61449600,Urbana,Interior,Pública,1,268.07,275.47,5.08,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61470556,Urbana,Interior,Pública,1,268.06,277.82,5.04,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61412201,Urbana,Interior,Pública,1,268.06,265.17,5.12,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61425756,Urbana,Interior,Pública,1,268.04,263.18,4.85,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61421771,Urbana,Capital,Pública,1,268.03,280.63,5.38,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61399474,Urbana,Interior,Pública,1,267.99,271.42,4.79,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61399665,Urbana,Interior,Pública,1,267.98,268.8,5.28,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61428661,Urbana,Interior,Pública,1,267.91,271.11,4.84,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61428139,Urbana,Interior,Pública,1,267.9,264.31,5.18,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61416643,Urbana,Interior,Pública,1,267.89,270.21,4.96,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61412869,Urbana,Interior,Pública,1,267.88,283.01,5.15,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61449609,Urbana,Interior,Pública,1,267.86,4017.58,4.79,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61432547,Urbana,Interior,Pública,1,267.84,276.82,5.08,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61416673,Urbana,Interior,Pública,1,267.8,261.84,4.82,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61399629,Urbana,Interior,Pública,1,267.68,299.5,4.88,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61405719,Urbana,Interior,Pública,1,267.6,257.98,4.77,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61405681,Urbana,Interior,Pública,1,267.59,270.5,5.47,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61412165,Urbana,Interior,Pública,1,267.59,272.06,4.92,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61449607,Urbana,Interior,Pública,1,267.57,282.49,5.05,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61412867,Urbana,Interior,Pública,1,267.54,286.09,5.07,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61454636,Urbana,Interior,Pública,1,267.53,274.55,5.39,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61399632,Urbana,Interior,Pública,1,267.48,276.91,5.22,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61466148,Urbana,Interior,Pública,1,267.45,249.23,5.01,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61432579,Urbana,Interior,Pública,1,267.43,274.29,4.82,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61405126,Urbana,Capital,Pública,1,267.43,270.82,5.14,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61441519,Urbana,Interior,Pública,1,267.38,274.13,5.33,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61432961,Urbana,Interior,Pública,1,267.37,3356.25,5.04,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61433408,Urbana,Interior,Pública,1,267.31,268.23,4.93,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61417074,Urbana,Capital,Pública,1,267.29,284.27,5.39,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61425087,Urbana,Interior,Pública,1,267.1,276.4,5.19,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61408026,Urbana,Interior,Pública,1,267.09,279.38,5.06,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61466190,Urbana,Interior,Pública,1,267.08,259.66,4.89,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61466549,Urbana,Interior,Pública,1,267.07,277.49,5.36,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61431993,Urbana,Capital,Pública,1,267.07,280.21,5.28,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61470470,Urbana,Interior,Pública,1,267.06,262.76,5.13,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61459264,Urbana,Interior,Pública,1,267.04,272.39,5.14,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61442540,Urbana,Interior,Pública,1,267.02,282.63,4.99,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61466153,Urbana,Interior,Pública,1,266.96,272.37,4.84,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61455463,Urbana,Interior,Pública,1,266.95,12084.53,4.99,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61454086,Urbana,Capital,Pública,1,266.93,279.87,5.08,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61454101,Urbana,Interior,Pública,1,266.86,259.99,5.27,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61455974,Urbana,Interior,Pública,1,266.86,1622.73,5.21,Q2_Médio-Baixo,Q4_Alto,Alto_INSE
61425668,Urbana,Interior,Pública,1,266.84,274.52,4.75,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61437704,Urbana,Interior,Pública,1,266.78,266.9,5.02,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61455945,Urbana,Interior,Pública,1,266.75,273.21,4.74,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61416213,Urbana,Interior,Pública,1,266.74,274.61,5.01,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61437668,Urbana,Interior,Pública,1,266.74,275.35,5.2,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61454103,Urbana,Interior,Pública,1,266.7,274.53,5.16,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61431496,Urbana,Interior,Pública,1,266.69,259.86,4.8,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61449074,Urbana,Capital,Pública,1,266.68,285.26,4.94,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61424962,Urbana,Interior,Pública,1,266.66,284.3,5.04,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61457719,Urbana,Interior,Pública,1,266.64,282.32,4.69,Q2_Médio-Baixo,Q3_Médio-Alto,Baixo_INSE
61441580,Urbana,Interior,Pública,1,266.62,281.21,4.89,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61439289,Urbana,Interior,Pública,1,266.62,268.52,5.19,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61441623,Urbana,Interior,Pública,1,266.62,12904.29,5.17,Q2_Médio-Baixo,Q4_Alto,Alto_INSE
61459462,Urbana,Interior,Pública,1,266.59,257.53,4.87,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61433576,Urbana,Interior,Pública,1,266.58,273.31,4.79,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61451148,Urbana,Interior,Pública,1,266.57,276.52,5.15,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61458783,Urbana,Interior,Pública,1,266.55,4571.79,4.7,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61449157,Urbana,Interior,Pública,1,266.54,262.89,4.84,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61457665,Urbana,Interior,Pública,1,266.52,271.44,4.83,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61470101,Urbana,Interior,Pública,1,266.51,264.66,4.88,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61442596,Urbana,Interior,Pública,1,266.51,256.62,5.02,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61399541,Urbana,Interior,Pública,1,266.5,266.02,5.12,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61449663,Urbana,Interior,Pública,1,266.48,3809.16,4.96,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61466544,Urbana,Interior,Pública,1,266.47,275.84,5,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61449153,Urbana,Interior,Pública,1,266.44,7552.52,5,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
